player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Frans Nielsen (C),New York Islanders,71,13,31,44,0.62,38,13,https://www.eliteprospects.com/player/210/frans-nielsen,2010-11,nhl,Frans Nielsen,C,FW,0,0.0,0
Travis Zajac (C),New Jersey Devils,82,13,31,44,0.54,24,-6,https://www.eliteprospects.com/player/10232/travis-zajac,2010-11,nhl,Travis Zajac,C,FW,0,0.0,0
Curtis Glencross (LW),Calgary Flames,79,24,19,43,0.54,59,6,https://www.eliteprospects.com/player/10984/curtis-glencross,2010-11,nhl,Curtis Glencross,LW,FW,0,0.0,0
Jarret Stoll (C),Los Angeles Kings,82,20,23,43,0.52,42,-6,https://www.eliteprospects.com/player/8895/jarret-stoll,2010-11,nhl,Jarret Stoll,C,FW,0,0.0,0
Evander Kane (LW),Atlanta Thrashers,73,19,24,43,0.59,68,-12,https://www.eliteprospects.com/player/14657/evander-kane,2010-11,nhl,Evander Kane,LW,FW,Evander Kane,7.0,1
Jordan Eberle (RW),Edmonton Oilers,69,18,25,43,0.62,22,-12,https://www.eliteprospects.com/player/11098/jordan-eberle,2010-11,nhl,Jordan Eberle,RW,FW,0,0.0,0
Alex Pietrangelo (D),St. Louis Blues,79,11,32,43,0.54,19,18,https://www.eliteprospects.com/player/11317/alex-pietrangelo,2010-11,nhl,Alex Pietrangelo,D,DEF,0,0.0,0
Brendan Morrison (C),Calgary Flames,66,9,34,43,0.65,16,13,https://www.eliteprospects.com/player/4321/brendan-morrison,2010-11,nhl,Brendan Morrison,C,FW,0,0.0,0
Kevin Shattenkirk (D),totals,72,9,34,43,0.60,36,-4,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,2010-11,nhl,Kevin Shattenkirk,D,DEF,0,0.0,0
Mark Giordano (D),Calgary Flames,82,8,35,43,0.52,67,-8,https://www.eliteprospects.com/player/9161/mark-giordano,2010-11,nhl,Mark Giordano,D,DEF,0,0.0,0
Taylor Hall (LW),Edmonton Oilers,65,22,20,42,0.65,27,-9,https://www.eliteprospects.com/player/14360/taylor-hall,2010-11,nhl,Taylor Hall,LW,FW,Taylor Hall,11.0,1
Taylor Hall (LW),Edmonton Oilers,65,22,20,42,0.65,27,-9,https://www.eliteprospects.com/player/14360/taylor-hall,2010-11,nhl,Taylor Hall,LW,FW,Taylor Hall,2.0,1
Sam Gagner (C/RW),Edmonton Oilers,68,15,27,42,0.62,37,-17,https://www.eliteprospects.com/player/10425/sam-gagner,2010-11,nhl,Sam Gagner,C/RW,FW,0,0.0,0
Tomas Kopecky (W/C),Chicago Blackhawks,81,15,27,42,0.52,60,-13,https://www.eliteprospects.com/player/9642/tomas-kopecky,2010-11,nhl,Tomas Kopecky,W/C,FW,0,0.0,0
Ales Hemsky (RW),Edmonton Oilers,47,14,28,42,0.89,18,3,https://www.eliteprospects.com/player/8600/ales-hemsky,2010-11,nhl,Ales Hemsky,RW,FW,0,0.0,0
Tim Connolly (C),Buffalo Sabres,68,13,29,42,0.62,20,-10,https://www.eliteprospects.com/player/8775/tim-connolly,2010-11,nhl,Tim Connolly,C,FW,0,0.0,0
Jack Johnson (D),Los Angeles Kings,82,5,37,42,0.51,44,-21,https://www.eliteprospects.com/player/9205/jack-johnson,2010-11,nhl,Jack Johnson,D,DEF,0,0.0,0
Devin Setoguchi (RW),San Jose Sharks,72,22,19,41,0.57,37,-2,https://www.eliteprospects.com/player/9360/devin-setoguchi,2010-11,nhl,Devin Setoguchi,RW,FW,0,0.0,0
Brad Marchand (W/C),Boston Bruins,77,21,20,41,0.53,51,25,https://www.eliteprospects.com/player/10439/brad-marchand,2010-11,nhl,Brad Marchand,W/C,FW,0,0.0,0
Mike Santorelli (C),Florida Panthers,82,20,21,41,0.50,20,-17,https://www.eliteprospects.com/player/11417/mike-santorelli,2010-11,nhl,Mike Santorelli,C,FW,0,0.0,0
Michael Ryder (RW),Boston Bruins,79,18,23,41,0.52,26,-1,https://www.eliteprospects.com/player/4487/michael-ryder,2010-11,nhl,Michael Ryder,RW,FW,0,0.0,0
Rich Peverley (C),totals,82,18,23,41,0.50,37,-17,https://www.eliteprospects.com/player/11017/rich-peverley,2010-11,nhl,Rich Peverley,C,FW,0,0.0,0
David Legwand (C),Nashville Predators,64,17,24,41,0.64,24,13,https://www.eliteprospects.com/player/3668/david-legwand,2010-11,nhl,David Legwand,C,FW,0,0.0,0
Nikolai Antropov (C/RW),Atlanta Thrashers,76,16,25,41,0.54,42,-17,https://www.eliteprospects.com/player/8657/nikolai-antropov,2010-11,nhl,Nikolai Antropov,C/RW,FW,0,0.0,0
Mike Knuble (RW),Washington Capitals,79,24,16,40,0.51,36,10,https://www.eliteprospects.com/player/4322/mike-knuble,2010-11,nhl,Mike Knuble,RW,FW,0,0.0,0
David Booth (LW/RW),Florida Panthers,82,23,17,40,0.49,26,-31,https://www.eliteprospects.com/player/9402/david-booth,2010-11,nhl,David Booth,LW/RW,FW,0,0.0,0
James van Riemsdyk (LW),Philadelphia Flyers,75,21,19,40,0.53,35,15,https://www.eliteprospects.com/player/9324/james-van-riemsdyk,2010-11,nhl,James van Riemsdyk,LW,FW,0,0.0,0
Lauri Korpikoski (LW/RW),Phoenix Coyotes,79,19,21,40,0.51,20,17,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2010-11,nhl,Lauri Korpikoski,LW/RW,FW,0,0.0,0
Simon Gagné (LW),Tampa Bay Lightning,63,17,23,40,0.63,20,-12,https://www.eliteprospects.com/player/8828/simon-gagne,2010-11,nhl,Simon Gagné,LW,FW,0,0.0,0
Sergei Samsonov (LW),totals,78,13,27,40,0.51,14,-2,https://www.eliteprospects.com/player/8667/sergei-samsonov,2010-11,nhl,Sergei Samsonov,LW,FW,0,0.0,0
Éric Bélanger (C),Phoenix Coyotes,82,13,27,40,0.49,36,11,https://www.eliteprospects.com/player/8758/eric-belanger,2010-11,nhl,Éric Bélanger,C,FW,0,0.0,0
Drew Doughty (D),Los Angeles Kings,76,11,29,40,0.53,68,13,https://www.eliteprospects.com/player/10430/drew-doughty,2010-11,nhl,Drew Doughty,D,DEF,0,0.0,0
Joe Corvo (D),Carolina Hurricanes,82,11,29,40,0.49,18,-14,https://www.eliteprospects.com/player/9122/joe-corvo,2010-11,nhl,Joe Corvo,D,DEF,0,0.0,0
Dennis Wideman (D),totals,75,10,30,40,0.53,39,-19,https://www.eliteprospects.com/player/8826/dennis-wideman,2010-11,nhl,Dennis Wideman,D,DEF,0,0.0,0
Cam Fowler (D),Anaheim Ducks,76,10,30,40,0.53,20,-25,https://www.eliteprospects.com/player/31261/cam-fowler,2010-11,nhl,Cam Fowler,D,DEF,0,0.0,0
Matt Carle (D),Philadelphia Flyers,82,1,39,40,0.49,23,30,https://www.eliteprospects.com/player/9108/matt-carle,2010-11,nhl,Matt Carle,D,DEF,0,0.0,0
Valtteri Filppula (C/LW),Detroit Red Wings,71,16,23,39,0.55,22,-1,https://www.eliteprospects.com/player/3197/valtteri-filppula,2010-11,nhl,Valtteri Filppula,C/LW,FW,0,0.0,0
Mason Raymond (LW/RW),Vancouver Canucks,70,15,24,39,0.56,10,8,https://www.eliteprospects.com/player/11354/mason-raymond,2010-11,nhl,Mason Raymond,LW/RW,FW,0,0.0,0
Anthony Stewart (RW),Atlanta Thrashers,80,14,25,39,0.49,55,-10,https://www.eliteprospects.com/player/8893/anthony-stewart,2010-11,nhl,Anthony Stewart,RW,FW,0,0.0,0
Cory Stillman (LW),totals,65,12,27,39,0.60,24,5,https://www.eliteprospects.com/player/8894/cory-stillman,2010-11,nhl,Cory Stillman,LW,FW,0,0.0,0
Matt Cullen (C),Minnesota Wild,78,12,27,39,0.50,34,-14,https://www.eliteprospects.com/player/8754/matt-cullen,2010-11,nhl,Matt Cullen,C,FW,0,0.0,0
Ryan Suter (D),Nashville Predators,70,4,35,39,0.56,54,20,https://www.eliteprospects.com/player/8897/ryan-suter,2010-11,nhl,Ryan Suter,D,DEF,0,0.0,0
Lee Stempniak (RW),Phoenix Coyotes,82,19,19,38,0.46,19,4,https://www.eliteprospects.com/player/10199/lee-stempniak,2010-11,nhl,Lee Stempniak,RW,FW,0,0.0,0
Ryan Malone (LW),Tampa Bay Lightning,54,14,24,38,0.70,51,-3,https://www.eliteprospects.com/player/8721/ryan-malone,2010-11,nhl,Ryan Malone,LW,FW,0,0.0,0
P.K. Subban (D),Montréal Canadiens,77,14,24,38,0.49,124,-8,https://www.eliteprospects.com/player/11251/p.k.-subban,2010-11,nhl,P.K. Subban,D,DEF,0,0.0,0
Pierre-Marc Bouchard (C),Minnesota Wild,59,12,26,38,0.64,14,-3,https://www.eliteprospects.com/player/9086/pierre-marc-bouchard,2010-11,nhl,Pierre-Marc Bouchard,C,FW,Pierre-Marc Bouchard,41.0,1
Pierre-Marc Bouchard (C),Minnesota Wild,59,12,26,38,0.64,14,-3,https://www.eliteprospects.com/player/9086/pierre-marc-bouchard,2010-11,nhl,Pierre-Marc Bouchard,C,FW,Pierre-Marc Bouchard,2.0,1
Michael Frolík (RW/LW),totals,80,11,27,38,0.48,30,2,https://www.eliteprospects.com/player/8701/michael-frolik,2010-11,nhl,Michael Frolík,RW/LW,FW,0,0.0,0
Scott Gomez (C),Montréal Canadiens,80,7,31,38,0.48,48,-15,https://www.eliteprospects.com/player/9050/scott-gomez,2010-11,nhl,Scott Gomez,C,FW,Scott Gomez,12.0,1
Scott Gomez (C),Montréal Canadiens,80,7,31,38,0.48,48,-15,https://www.eliteprospects.com/player/9050/scott-gomez,2010-11,nhl,Scott Gomez,C,FW,Scott Gomez,2.0,1
Tomas Holmström (RW),Detroit Red Wings,73,18,19,37,0.51,62,-6,https://www.eliteprospects.com/player/712/tomas-holmstrom,2010-11,nhl,Tomas Holmström,RW,FW,0,0.0,0
Bryan Bickell (LW),Chicago Blackhawks,78,17,20,37,0.47,40,6,https://www.eliteprospects.com/player/11346/bryan-bickell,2010-11,nhl,Bryan Bickell,LW,FW,0,0.0,0
Pascal Dupuis (LW),Pittsburgh Penguins,81,17,20,37,0.46,59,16,https://www.eliteprospects.com/player/8789/pascal-dupuis,2010-11,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Kyle Brodziak (C),Minnesota Wild,80,16,21,37,0.46,56,-4,https://www.eliteprospects.com/player/9097/kyle-brodziak,2010-11,nhl,Kyle Brodziak,C,FW,0,0.0,0
Yevgeni Malkin (C),Pittsburgh Penguins,43,15,22,37,0.86,18,-4,https://www.eliteprospects.com/player/4231/yevgeni-malkin,2010-11,nhl,Yevgeni Malkin,C,FW,0,0.0,0
Dave Bolland (C/RW),Chicago Blackhawks,61,15,22,37,0.61,34,11,https://www.eliteprospects.com/player/9193/dave-bolland,2010-11,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Niklas Kronwall (D),Detroit Red Wings,77,11,26,37,0.48,36,5,https://www.eliteprospects.com/player/69/niklas-kronwall,2010-11,nhl,Niklas Kronwall,D,DEF,0,0.0,0
Jiri Hudler (LW),Detroit Red Wings,73,10,27,37,0.51,28,-7,https://www.eliteprospects.com/player/6665/jiri-hudler,2010-11,nhl,Jiri Hudler,LW,FW,0,0.0,0
Tyler Myers (D),Buffalo Sabres,80,10,27,37,0.46,40,0,https://www.eliteprospects.com/player/17521/tyler-myers,2010-11,nhl,Tyler Myers,D,DEF,0,0.0,0
John Carlson (D),Washington Capitals,82,7,30,37,0.45,44,21,https://www.eliteprospects.com/player/18590/john-carlson,2010-11,nhl,John Carlson,D,DEF,0,0.0,0
Kimmo Timonen (D),Philadelphia Flyers,82,6,31,37,0.45,36,11,https://www.eliteprospects.com/player/2664/kimmo-timonen,2010-11,nhl,Kimmo Timonen,D,DEF,0,0.0,0
Mike Fisher (C),totals,82,19,17,36,0.44,43,-17,https://www.eliteprospects.com/player/8771/mike-fisher,2010-11,nhl,Mike Fisher,C,FW,0,0.0,0
Troy Brouwer (RW/LW),Chicago Blackhawks,79,17,19,36,0.46,38,-2,https://www.eliteprospects.com/player/10669/troy-brouwer,2010-11,nhl,Troy Brouwer,RW/LW,FW,0,0.0,0
Niclas Bergfors (RW),totals,72,12,24,36,0.50,8,-9,https://www.eliteprospects.com/player/2045/niclas-bergfors,2010-11,nhl,Niclas Bergfors,RW,FW,0,0.0,0
Brian Boyle (C/LW),New York Rangers,82,21,14,35,0.43,74,2,https://www.eliteprospects.com/player/11429/brian-boyle,2010-11,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Antti Miettinen (W/C),Minnesota Wild,73,16,19,35,0.48,38,-3,https://www.eliteprospects.com/player/2698/antti-miettinen,2010-11,nhl,Antti Miettinen,W/C,FW,0,0.0,0
Jordan Leopold (D),Buffalo Sabres,71,13,22,35,0.49,36,-11,https://www.eliteprospects.com/player/8997/jordan-leopold,2010-11,nhl,Jordan Leopold,D,DEF,0,0.0,0
Wojtek Wolski (LW/RW),totals,73,12,23,35,0.48,18,6,https://www.eliteprospects.com/player/8832/wojtek-wolski,2010-11,nhl,Wojtek Wolski,LW/RW,FW,0,0.0,0
Anton Babchuk (D),totals,82,11,24,35,0.43,32,14,https://www.eliteprospects.com/player/8655/anton-babchuk,2010-11,nhl,Anton Babchuk,D,DEF,0,0.0,0
Andrew Cogliano (C/LW),Edmonton Oilers,82,11,24,35,0.43,64,-12,https://www.eliteprospects.com/player/9187/andrew-cogliano,2010-11,nhl,Andrew Cogliano,C/LW,FW,0,0.0,0
Derek Roy (C),Buffalo Sabres,35,10,25,35,1.00,16,-1,https://www.eliteprospects.com/player/8810/derek-roy,2010-11,nhl,Derek Roy,C,FW,0,0.0,0
Joni Pitkänen (D),Carolina Hurricanes,72,5,30,35,0.49,60,-2,https://www.eliteprospects.com/player/2697/joni-pitkanen,2010-11,nhl,Joni Pitkänen,D,DEF,0,0.0,0
Scottie Upshall (LW/RW),totals,82,22,12,34,0.41,52,-7,https://www.eliteprospects.com/player/9512/scottie-upshall,2010-11,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Cal Clutterbuck (RW),Minnesota Wild,76,19,15,34,0.45,79,-5,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2010-11,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Alexei Kovalev (RW),totals,74,16,18,34,0.46,44,-6,https://www.eliteprospects.com/player/8670/alexei-kovalev,2010-11,nhl,Alexei Kovalev,RW,FW,0,0.0,0
Colin Wilson (LW/C),Nashville Predators,82,16,18,34,0.41,17,9,https://www.eliteprospects.com/player/9325/colin-wilson,2010-11,nhl,Colin Wilson,LW/C,FW,0,0.0,0
Magnus Pääjärvi (LW/RW),Edmonton Oilers,80,15,19,34,0.43,16,-13,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2010-11,nhl,Magnus Pääjärvi,LW/RW,FW,0,0.0,0
Brian Rolston (LW),New Jersey Devils,65,14,20,34,0.52,34,-6,https://www.eliteprospects.com/player/8927/brian-rolston,2010-11,nhl,Brian Rolston,LW,FW,Brian Rolston,5.0,1
Nick Foligno (LW/RW),Ottawa Senators,82,14,20,34,0.41,43,-19,https://www.eliteprospects.com/player/10675/nick-foligno,2010-11,nhl,Nick Foligno,LW/RW,FW,0,0.0,0
Roman Hamrlík (D),Montréal Canadiens,79,5,29,34,0.43,81,6,https://www.eliteprospects.com/player/8607/roman-hamrlik,2010-11,nhl,Roman Hamrlík,D,DEF,0,0.0,0
Milan Michálek (LW/RW),Ottawa Senators,66,18,15,33,0.50,49,-12,https://www.eliteprospects.com/player/8586/milan-michalek,2010-11,nhl,Milan Michálek,LW/RW,FW,0,0.0,0
T.J. Oshie (RW),St. Louis Blues,49,11,22,33,0.67,15,10,https://www.eliteprospects.com/player/9209/t.j.-oshie,2010-11,nhl,T.J. Oshie,RW,FW,0,0.0,0
Dominic Moore (C),Tampa Bay Lightning,77,18,14,32,0.42,52,-12,https://www.eliteprospects.com/player/8964/dominic-moore,2010-11,nhl,Dominic Moore,C,FW,0,0.0,0
Jason Blake (LW/C),Anaheim Ducks,76,16,16,32,0.42,41,-5,https://www.eliteprospects.com/player/8782/jason-blake,2010-11,nhl,Jason Blake,LW/C,FW,0,0.0,0
Tyler Bozak (C),Toronto Maple Leafs,82,15,17,32,0.39,14,-29,https://www.eliteprospects.com/player/11589/tyler-bozak,2010-11,nhl,Tyler Bozak,C,FW,0,0.0,0
Marty Reasoner (C),Florida Panthers,82,14,18,32,0.39,22,2,https://www.eliteprospects.com/player/8708/marty-reasoner,2010-11,nhl,Marty Reasoner,C,FW,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,82,12,20,32,0.39,16,9,https://www.eliteprospects.com/player/10438/darren-helm,2010-11,nhl,Darren Helm,C/LW,FW,0,0.0,0
Steve Ott (C/W),Dallas Stars,82,12,20,32,0.39,183,-9,https://www.eliteprospects.com/player/8944/steve-ott,2010-11,nhl,Steve Ott,C/W,FW,0,0.0,0
Steve Downie (RW),Tampa Bay Lightning,57,10,22,32,0.56,171,8,https://www.eliteprospects.com/player/9186/steve-downie,2010-11,nhl,Steve Downie,RW,FW,0,0.0,0
Jamie Langenbrunner (RW),totals,70,9,23,32,0.46,45,-18,https://www.eliteprospects.com/player/8742/jamie-langenbrunner,2010-11,nhl,Jamie Langenbrunner,RW,FW,0,0.0,0
Alexander Edler (D),Vancouver Canucks,51,8,24,32,0.63,24,13,https://www.eliteprospects.com/player/4081/alexander-edler,2010-11,nhl,Alexander Edler,D,DEF,0,0.0,0
Andrej Meszaros (D),Philadelphia Flyers,81,8,24,32,0.40,42,30,https://www.eliteprospects.com/player/8664/andrej-meszaros,2010-11,nhl,Andrej Meszaros,D,DEF,0,0.0,0
Dennis Seidenberg (D),Boston Bruins,81,7,25,32,0.40,41,3,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2010-11,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Taylor Pyatt (LW),Phoenix Coyotes,76,18,13,31,0.41,27,11,https://www.eliteprospects.com/player/5372/taylor-pyatt,2010-11,nhl,Taylor Pyatt,LW,FW,0,0.0,0
Jason Arnott (C),totals,73,17,14,31,0.42,40,-6,https://www.eliteprospects.com/player/9068/jason-arnott,2010-11,nhl,Jason Arnott,C,FW,0,0.0,0
Nathan Gerbe (C/LW),Buffalo Sabres,64,16,15,31,0.48,34,11,https://www.eliteprospects.com/player/9216/nathan-gerbe,2010-11,nhl,Nathan Gerbe,C/LW,FW,Nathan Gerbe,10.0,1
Nathan Gerbe (C/LW),Buffalo Sabres,64,16,15,31,0.48,34,11,https://www.eliteprospects.com/player/9216/nathan-gerbe,2010-11,nhl,Nathan Gerbe,C/LW,FW,Nathan Gerbe,1.0,1
Chad LaRose (RW/LW),Carolina Hurricanes,82,16,15,31,0.38,59,-21,https://www.eliteprospects.com/player/8990/chad-larose,2010-11,nhl,Chad LaRose,RW/LW,FW,Chad LaRose,6.0,1
Daniel Alfredsson (RW),Ottawa Senators,54,14,17,31,0.57,18,-19,https://www.eliteprospects.com/player/702/daniel-alfredsson,2010-11,nhl,Daniel Alfredsson,RW,FW,Daniel Alfredsson,5.0,1
Joffrey Lupul (RW),totals,54,14,17,31,0.57,33,-11,https://www.eliteprospects.com/player/9001/joffrey-lupul,2010-11,nhl,Joffrey Lupul,RW,FW,0,0.0,0
Tomas Fleischmann (LW),totals,45,12,19,31,0.69,18,2,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2010-11,nhl,Tomas Fleischmann,LW,FW,0,0.0,0
Paul Gaustad (C),Buffalo Sabres,81,12,19,31,0.38,101,7,https://www.eliteprospects.com/player/8808/paul-gaustad,2010-11,nhl,Paul Gaustad,C,FW,0,0.0,0
Brett Clark (D),Tampa Bay Lightning,82,9,22,31,0.38,14,2,https://www.eliteprospects.com/player/9113/brett-clark,2010-11,nhl,Brett Clark,D,DEF,0,0.0,0
Matt Stajan (C),Calgary Flames,76,6,25,31,0.41,32,1,https://www.eliteprospects.com/player/8889/matt-stajan,2010-11,nhl,Matt Stajan,C,FW,0,0.0,0
Dan Girardi (D),New York Rangers,80,4,27,31,0.39,38,7,https://www.eliteprospects.com/player/11025/dan-girardi,2010-11,nhl,Dan Girardi,D,DEF,0,0.0,0
David Moss (RW/LW),Calgary Flames,58,17,13,30,0.52,18,9,https://www.eliteprospects.com/player/8959/david-moss,2010-11,nhl,David Moss,RW/LW,FW,0,0.0,0
Wayne Simmonds (RW),Los Angeles Kings,80,14,16,30,0.38,75,-2,https://www.eliteprospects.com/player/12517/wayne-simmonds,2010-11,nhl,Wayne Simmonds,RW,FW,0,0.0,0
Dainius Zubrus (W/C),New Jersey Devils,79,13,17,30,0.38,53,-11,https://www.eliteprospects.com/player/8632/dainius-zubrus,2010-11,nhl,Dainius Zubrus,W/C,FW,0,0.0,0
Benoît Pouliot (LW),Montréal Canadiens,79,13,17,30,0.38,87,2,https://www.eliteprospects.com/player/4229/benoit-pouliot,2010-11,nhl,Benoît Pouliot,LW,FW,0,0.0,0
Matt Cooke (LW),Pittsburgh Penguins,67,12,18,30,0.45,129,14,https://www.eliteprospects.com/player/8549/matt-cooke,2010-11,nhl,Matt Cooke,LW,FW,0,0.0,0
Michal Handzus (C),Los Angeles Kings,82,12,18,30,0.37,20,-5,https://www.eliteprospects.com/player/8683/michal-handzus,2010-11,nhl,Michal Handzus,C,FW,0,0.0,0
Jordan Staal (C),Pittsburgh Penguins,42,11,19,30,0.71,24,7,https://www.eliteprospects.com/player/10157/jordan-staal,2010-11,nhl,Jordan Staal,C,FW,0,0.0,0
Manny Malhotra (C),Vancouver Canucks,72,11,19,30,0.42,22,9,https://www.eliteprospects.com/player/5528/manny-malhotra,2010-11,nhl,Manny Malhotra,C,FW,0,0.0,0
Dion Phaneuf (D),Toronto Maple Leafs,66,8,22,30,0.45,88,-2,https://www.eliteprospects.com/player/8564/dion-phaneuf,2010-11,nhl,Dion Phaneuf,D,DEF,0,0.0,0
Jamie McBain (D),Carolina Hurricanes,76,7,23,30,0.39,32,-8,https://www.eliteprospects.com/player/9311/jamie-mcbain,2010-11,nhl,Jamie McBain,D,DEF,0,0.0,0
Stéphane Robidas (D),Dallas Stars,81,5,25,30,0.37,67,-7,https://www.eliteprospects.com/player/8731/stephane-robidas,2010-11,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Sean Bergenheim (LW/RW),Tampa Bay Lightning,80,14,15,29,0.36,56,0,https://www.eliteprospects.com/player/2708/sean-bergenheim,2010-11,nhl,Sean Bergenheim,LW/RW,FW,0,0.0,0
Raffi Torres (LW),Vancouver Canucks,80,14,15,29,0.36,78,4,https://www.eliteprospects.com/player/8857/raffi-torres,2010-11,nhl,Raffi Torres,LW,FW,0,0.0,0
Brandon Sutter (C/RW),Carolina Hurricanes,82,14,15,29,0.35,25,13,https://www.eliteprospects.com/player/9339/brandon-sutter,2010-11,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Gregory Campbell (C),Boston Bruins,80,13,16,29,0.36,93,11,https://www.eliteprospects.com/player/9105/gregory-campbell,2010-11,nhl,Gregory Campbell,C,FW,0,0.0,0
Brandon Prust (LW/RW),New York Rangers,82,13,16,29,0.35,160,2,https://www.eliteprospects.com/player/8920/brandon-prust,2010-11,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Jochen Hecht (C/LW),Buffalo Sabres,67,12,17,29,0.43,40,4,https://www.eliteprospects.com/player/8674/jochen-hecht,2010-11,nhl,Jochen Hecht,C/LW,FW,Jochen Hecht,20.0,1
Jochen Hecht (C/LW),Buffalo Sabres,67,12,17,29,0.43,40,4,https://www.eliteprospects.com/player/8674/jochen-hecht,2010-11,nhl,Jochen Hecht,C/LW,FW,Jochen Hecht,34.0,1
Joel Ward (RW),Nashville Predators,80,10,19,29,0.36,42,-1,https://www.eliteprospects.com/player/11014/joel-ward,2010-11,nhl,Joel Ward,RW,FW,0,0.0,0
Jannik Hansen (RW/LW),Vancouver Canucks,82,9,20,29,0.35,32,13,https://www.eliteprospects.com/player/2368/jannik-hansen,2010-11,nhl,Jannik Hansen,RW/LW,FW,0,0.0,0
Erik Johnson (D),totals,77,8,21,29,0.38,56,-13,https://www.eliteprospects.com/player/9207/erik-johnson,2010-11,nhl,Erik Johnson,D,DEF,0,0.0,0
Cody Franson (D),Nashville Predators,80,8,21,29,0.36,30,10,https://www.eliteprospects.com/player/10431/cody-franson,2010-11,nhl,Cody Franson,D,DEF,Cody Franson,2.0,1
Vladimír Sobotka (C/LW),St. Louis Blues,65,7,22,29,0.45,69,-4,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2010-11,nhl,Vladimír Sobotka,C/LW,FW,0,0.0,0
Marc Staal (D),New York Rangers,77,7,22,29,0.38,50,8,https://www.eliteprospects.com/player/9183/marc-staal,2010-11,nhl,Marc Staal,D,DEF,Marc Staal,36.0,1
Andrej Sekera (D),Buffalo Sabres,76,3,26,29,0.38,34,11,https://www.eliteprospects.com/player/9249/andrej-sekera,2010-11,nhl,Andrej Sekera,D,DEF,0,0.0,0
Chris Kelly (C/LW),totals,81,14,14,28,0.35,33,-13,https://www.eliteprospects.com/player/9013/chris-kelly,2010-11,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Chris Higgins (LW),totals,62,13,15,28,0.45,16,5,https://www.eliteprospects.com/player/9051/chris-higgins,2010-11,nhl,Chris Higgins,LW,FW,0,0.0,0
Josh Bailey (RW/C),New York Islanders,70,11,17,28,0.40,37,-13,https://www.eliteprospects.com/player/14013/josh-bailey,2010-11,nhl,Josh Bailey,RW/C,FW,0,0.0,0
Bryan McCabe (D),totals,67,7,21,28,0.42,34,2,https://www.eliteprospects.com/player/4727/bryan-mccabe,2010-11,nhl,Bryan McCabe,D,DEF,0,0.0,0
Mark Letestu (C),Pittsburgh Penguins,64,14,13,27,0.42,13,4,https://www.eliteprospects.com/player/11423/mark-letestu,2010-11,nhl,Mark Letestu,C,FW,0,0.0,0
Marcus Johansson (C/LW),Washington Capitals,69,13,14,27,0.39,10,2,https://www.eliteprospects.com/player/6225/marcus-johansson,2010-11,nhl,Marcus Johansson,C/LW,FW,0,0.0,0
Erik Christensen (C),New York Rangers,63,11,16,27,0.43,18,3,https://www.eliteprospects.com/player/10880/erik-christensen,2010-11,nhl,Erik Christensen,C,FW,0,0.0,0
Niklas Hagman (LW/RW),Calgary Flames,71,11,16,27,0.38,24,-2,https://www.eliteprospects.com/player/2680/niklas-hagman,2010-11,nhl,Niklas Hagman,LW/RW,FW,0,0.0,0
Ryan Shannon (C/RW),Ottawa Senators,79,11,16,27,0.34,24,3,https://www.eliteprospects.com/player/9443/ryan-shannon,2010-11,nhl,Ryan Shannon,C/RW,FW,0,0.0,0
Shawn Horcoff (C),Edmonton Oilers,47,9,18,27,0.57,46,-1,https://www.eliteprospects.com/player/4375/shawn-horcoff,2010-11,nhl,Shawn Horcoff,C,FW,0,0.0,0
Trevor Daley (D),Dallas Stars,82,8,19,27,0.33,34,7,https://www.eliteprospects.com/player/9128/trevor-daley,2010-11,nhl,Trevor Daley,D,DEF,0,0.0,0
Sergei Gonchar (D),Ottawa Senators,67,7,20,27,0.40,20,-15,https://www.eliteprospects.com/player/8678/sergei-gonchar,2010-11,nhl,Sergei Gonchar,D,DEF,Sergei Gonchar,2.0,1
Fyodor Tyutin (D),Columbus Blue Jackets,80,7,20,27,0.34,32,-12,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2010-11,nhl,Fyodor Tyutin,D,DEF,0,0.0,0
Linus Omark (LW),Edmonton Oilers,51,5,22,27,0.53,26,-16,https://www.eliteprospects.com/player/4008/linus-omark,2010-11,nhl,Linus Omark,LW,FW,0,0.0,0
