player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Sam Gagner (C/RW),Arizona Coyotes,81,15,26,41,0.51,28,-28,https://www.eliteprospects.com/player/10425/sam-gagner,2014-15,nhl,Sam Gagner,C/RW,FW,Sam Gagner,11.0,1
Matt Moulson (LW/RW),Buffalo Sabres,77,13,28,41,0.53,4,-11,https://www.eliteprospects.com/player/9744/matt-moulson,2014-15,nhl,Matt Moulson,LW/RW,FW,0,0.0,0
T.J. Brodie (D),Calgary Flames,81,11,30,41,0.51,30,15,https://www.eliteprospects.com/player/19170/t.j.-brodie,2014-15,nhl,T.J. Brodie,D,DEF,0,0.0,0
Jake Muzzin (D),Los Angeles Kings,76,10,31,41,0.54,22,-4,https://www.eliteprospects.com/player/13614/jake-muzzin,2014-15,nhl,Jake Muzzin,D,DEF,0,0.0,0
Cam Atkinson (RW),Columbus Blue Jackets,78,22,18,40,0.51,22,-2,https://www.eliteprospects.com/player/19166/cam-atkinson,2014-15,nhl,Cam Atkinson,RW,FW,0,0.0,0
Cody Eakin (C),Dallas Stars,78,19,21,40,0.51,26,-1,https://www.eliteprospects.com/player/23166/cody-eakin,2014-15,nhl,Cody Eakin,C,FW,0,0.0,0
Chris Kunitz (LW),Pittsburgh Penguins,74,17,23,40,0.54,56,2,https://www.eliteprospects.com/player/8523/chris-kunitz,2014-15,nhl,Chris Kunitz,LW,FW,0,0.0,0
Reilly Smith (RW/LW),Boston Bruins,81,13,27,40,0.49,20,7,https://www.eliteprospects.com/player/33903/reilly-smith,2014-15,nhl,Reilly Smith,RW/LW,FW,0,0.0,0
John Klingberg (D),Dallas Stars,65,11,29,40,0.62,32,5,https://www.eliteprospects.com/player/21717/john-klingberg,2014-15,nhl,John Klingberg,D,DEF,0,0.0,0
Jack Johnson (D),Columbus Blue Jackets,79,8,32,40,0.51,44,-13,https://www.eliteprospects.com/player/9205/jack-johnson,2014-15,nhl,Jack Johnson,D,DEF,0,0.0,0
Erik Cole (LW),totals,68,21,18,39,0.57,14,2,https://www.eliteprospects.com/player/8732/erik-cole,2014-15,nhl,Erik Cole,LW,FW,0,0.0,0
Mike Fisher (C),Nashville Predators,59,19,20,39,0.66,39,4,https://www.eliteprospects.com/player/8771/mike-fisher,2014-15,nhl,Mike Fisher,C,FW,0,0.0,0
Nazem Kadri (C),Toronto Maple Leafs,73,18,21,39,0.53,28,-7,https://www.eliteprospects.com/player/14728/nazem-kadri,2014-15,nhl,Nazem Kadri,C,FW,0,0.0,0
Elias Lindholm (C),Carolina Hurricanes,81,17,22,39,0.48,14,-23,https://www.eliteprospects.com/player/33387/elias-lindholm,2014-15,nhl,Elias Lindholm,C,FW,0,0.0,0
Nick Bonino (C/LW),Vancouver Canucks,75,15,24,39,0.52,22,7,https://www.eliteprospects.com/player/14686/nick-bonino,2014-15,nhl,Nick Bonino,C/LW,FW,0,0.0,0
Jakob Silfverberg (RW/LW),Anaheim Ducks,81,13,26,39,0.48,24,15,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2014-15,nhl,Jakob Silfverberg,RW/LW,FW,0,0.0,0
Torey Krug (D),Boston Bruins,78,12,27,39,0.50,20,13,https://www.eliteprospects.com/player/37747/torey-krug,2014-15,nhl,Torey Krug,D,DEF,0,0.0,0
Aaron Ekblad (D),Florida Panthers,81,12,27,39,0.48,32,12,https://www.eliteprospects.com/player/49042/aaron-ekblad,2014-15,nhl,Aaron Ekblad,D,DEF,0,0.0,0
Anton Strålman (D),Tampa Bay Lightning,82,9,30,39,0.48,26,22,https://www.eliteprospects.com/player/4152/anton-stralman,2014-15,nhl,Anton Strålman,D,DEF,0,0.0,0
Mikael Granlund (C),Minnesota Wild,68,8,31,39,0.57,20,17,https://www.eliteprospects.com/player/16037/mikael-granlund,2014-15,nhl,Mikael Granlund,C,FW,0,0.0,0
Trevor Daley (D),Dallas Stars,68,16,22,38,0.56,34,-13,https://www.eliteprospects.com/player/9128/trevor-daley,2014-15,nhl,Trevor Daley,D,DEF,0,0.0,0
Alex Killorn (LW),Tampa Bay Lightning,71,15,23,38,0.54,36,8,https://www.eliteprospects.com/player/12523/alex-killorn,2014-15,nhl,Alex Killorn,LW,FW,0,0.0,0
Taylor Hall (LW),Edmonton Oilers,53,14,24,38,0.72,40,-1,https://www.eliteprospects.com/player/14360/taylor-hall,2014-15,nhl,Taylor Hall,LW,FW,0,0.0,0
Nathan MacKinnon (C/RW),Colorado Avalanche,64,14,24,38,0.59,34,-7,https://www.eliteprospects.com/player/99204/nathan-mackinnon,2014-15,nhl,Nathan MacKinnon,C/RW,FW,0,0.0,0
Brad Boyes (RW),Florida Panthers,78,14,24,38,0.49,20,11,https://www.eliteprospects.com/player/9092/brad-boyes,2014-15,nhl,Brad Boyes,RW,FW,0,0.0,0
Antoine Vermette (C),totals,82,13,25,38,0.46,40,-25,https://www.eliteprospects.com/player/8840/antoine-vermette,2014-15,nhl,Antoine Vermette,C,FW,0,0.0,0
Victor Hedman (D),Tampa Bay Lightning,59,10,28,38,0.64,40,12,https://www.eliteprospects.com/player/6007/victor-hedman,2014-15,nhl,Victor Hedman,D,DEF,0,0.0,0
Ryan Suter (D),Minnesota Wild,77,2,36,38,0.49,48,7,https://www.eliteprospects.com/player/8897/ryan-suter,2014-15,nhl,Ryan Suter,D,DEF,0,0.0,0
Nino Niederreiter (RW/LW),Minnesota Wild,80,24,13,37,0.46,28,2,https://www.eliteprospects.com/player/17679/nino-niederreiter,2014-15,nhl,Nino Niederreiter,RW/LW,FW,0,0.0,0
James Neal (LW/RW),Nashville Predators,67,23,14,37,0.55,57,12,https://www.eliteprospects.com/player/9362/james-neal,2014-15,nhl,James Neal,LW/RW,FW,0,0.0,0
Sean Couturier (C),Philadelphia Flyers,82,15,22,37,0.45,28,4,https://www.eliteprospects.com/player/32885/sean-couturier,2014-15,nhl,Sean Couturier,C,FW,0,0.0,0
Sami Vatanen (D),Anaheim Ducks,67,12,25,37,0.55,36,5,https://www.eliteprospects.com/player/16044/sami-vatanen,2014-15,nhl,Sami Vatanen,D,DEF,0,0.0,0
Brad Richards (C),Chicago Blackhawks,76,12,25,37,0.49,12,3,https://www.eliteprospects.com/player/4723/brad-richards,2014-15,nhl,Brad Richards,C,FW,0,0.0,0
Yevgeni Kuznetsov (C),Washington Capitals,80,11,26,37,0.46,24,10,https://www.eliteprospects.com/player/34777/yevgeni-kuznetsov,2014-15,nhl,Yevgeni Kuznetsov,C,FW,0,0.0,0
Nick Leddy (D),New York Islanders,78,10,27,37,0.47,14,18,https://www.eliteprospects.com/player/38067/nick-leddy,2014-15,nhl,Nick Leddy,D,DEF,0,0.0,0
Clarke MacArthur (LW),Ottawa Senators,62,16,20,36,0.58,36,-6,https://www.eliteprospects.com/player/8951/clarke-macarthur,2014-15,nhl,Clarke MacArthur,LW,FW,Clarke MacArthur,78.0,1
Aleksander Barkov (C),Florida Panthers,71,16,20,36,0.51,16,-4,https://www.eliteprospects.com/player/50044/aleksander-barkov,2014-15,nhl,Aleksander Barkov,C,FW,0,0.0,0
Tommy Wingels (C/W),San Jose Sharks,75,15,21,36,0.48,40,-7,https://www.eliteprospects.com/player/19230/tommy-wingels,2014-15,nhl,Tommy Wingels,C/W,FW,0,0.0,0
Shane Doan (RW),Arizona Coyotes,79,14,22,36,0.46,65,-29,https://www.eliteprospects.com/player/9137/shane-doan,2014-15,nhl,Shane Doan,RW,FW,Shane Doan,1.0,1
Chris Stewart (RW/LW),totals,81,14,22,36,0.44,88,-26,https://www.eliteprospects.com/player/10442/chris-stewart,2014-15,nhl,Chris Stewart,RW/LW,FW,Chris Stewart,19.0,1
Brandon Dubinsky (C/LW),Columbus Blue Jackets,47,13,23,36,0.77,43,11,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2014-15,nhl,Brandon Dubinsky,C/LW,FW,0,0.0,0
Riley Sheahan (C/LW),Detroit Red Wings,79,13,23,36,0.46,16,-3,https://www.eliteprospects.com/player/33929/riley-sheahan,2014-15,nhl,Riley Sheahan,C/LW,FW,0,0.0,0
Chris Higgins (LW),Vancouver Canucks,77,12,24,36,0.47,16,8,https://www.eliteprospects.com/player/9051/chris-higgins,2014-15,nhl,Chris Higgins,LW,FW,0,0.0,0
David Savard (D),Columbus Blue Jackets,82,11,25,36,0.44,71,0,https://www.eliteprospects.com/player/32878/david-savard,2014-15,nhl,David Savard,D,DEF,0,0.0,0
Cody Franson (D),totals,78,7,29,36,0.46,28,-7,https://www.eliteprospects.com/player/10431/cody-franson,2014-15,nhl,Cody Franson,D,DEF,0,0.0,0
Alex Goligoski (D),Dallas Stars,81,4,32,36,0.44,24,0,https://www.eliteprospects.com/player/9435/alex-goligoski,2014-15,nhl,Alex Goligoski,D,DEF,0,0.0,0
Jimmy Hayes (RW/C),Florida Panthers,72,19,16,35,0.49,20,-4,https://www.eliteprospects.com/player/11463/jimmy-hayes,2014-15,nhl,Jimmy Hayes,RW/C,FW,0,0.0,0
Carl Hagelin (LW),New York Rangers,82,17,18,35,0.43,46,18,https://www.eliteprospects.com/player/4567/carl-hagelin,2014-15,nhl,Carl Hagelin,LW,FW,0,0.0,0
Brian Gionta (RW),Buffalo Sabres,69,13,22,35,0.51,18,-13,https://www.eliteprospects.com/player/9048/brian-gionta,2014-15,nhl,Brian Gionta,RW,FW,0,0.0,0
Curtis Glencross (LW),totals,71,13,22,35,0.49,45,2,https://www.eliteprospects.com/player/10984/curtis-glencross,2014-15,nhl,Curtis Glencross,LW,FW,0,0.0,0
Charlie Coyle (C/RW),Minnesota Wild,82,11,24,35,0.43,39,13,https://www.eliteprospects.com/player/60251/charlie-coyle,2014-15,nhl,Charlie Coyle,C/RW,FW,0,0.0,0
Johnny Boychuk (D),New York Islanders,72,9,26,35,0.49,14,15,https://www.eliteprospects.com/player/9091/johnny-boychuk,2014-15,nhl,Johnny Boychuk,D,DEF,0,0.0,0
Benoît Pouliot (LW),Edmonton Oilers,58,19,15,34,0.59,28,-1,https://www.eliteprospects.com/player/4229/benoit-pouliot,2014-15,nhl,Benoît Pouliot,LW,FW,0,0.0,0
Joel Ward (RW),Washington Capitals,82,19,15,34,0.41,30,-4,https://www.eliteprospects.com/player/11014/joel-ward,2014-15,nhl,Joel Ward,RW,FW,0,0.0,0
Lance Bouma (LW/C),Calgary Flames,78,16,18,34,0.44,54,10,https://www.eliteprospects.com/player/16499/lance-bouma,2014-15,nhl,Lance Bouma,LW/C,FW,0,0.0,0
Kris Versteeg (RW/LW),Chicago Blackhawks,61,14,20,34,0.56,35,11,https://www.eliteprospects.com/player/9486/kris-versteeg,2014-15,nhl,Kris Versteeg,RW/LW,FW,0,0.0,0
Milan Michálek (LW/RW),Ottawa Senators,66,13,21,34,0.52,33,3,https://www.eliteprospects.com/player/8586/milan-michalek,2014-15,nhl,Milan Michálek,LW/RW,FW,0,0.0,0
Patrik Elias (LW),New Jersey Devils,69,13,21,34,0.49,12,-20,https://www.eliteprospects.com/player/8698/patrik-elias,2014-15,nhl,Patrik Elias,LW,FW,0,0.0,0
Teddy Purcell (LW/RW),Edmonton Oilers,82,12,22,34,0.41,24,-33,https://www.eliteprospects.com/player/14179/teddy-purcell,2014-15,nhl,Teddy Purcell,LW/RW,FW,0,0.0,0
Pat Maroon (LW),Anaheim Ducks,71,9,25,34,0.48,82,-5,https://www.eliteprospects.com/player/12063/pat-maroon,2014-15,nhl,Pat Maroon,LW,FW,0,0.0,0
Daniel Winnik (W/C),totals,79,9,25,34,0.43,27,23,https://www.eliteprospects.com/player/11480/daniel-winnik,2014-15,nhl,Daniel Winnik,W/C,FW,0,0.0,0
James Wisniewski (D),totals,69,8,26,34,0.49,44,-13,https://www.eliteprospects.com/player/9407/james-wisniewski,2014-15,nhl,James Wisniewski,D,DEF,0,0.0,0
Scott Gomez (C),New Jersey Devils,58,7,27,34,0.59,23,-10,https://www.eliteprospects.com/player/9050/scott-gomez,2014-15,nhl,Scott Gomez,C,FW,0,0.0,0
Hampus Lindholm (D),Anaheim Ducks,78,7,27,34,0.44,32,25,https://www.eliteprospects.com/player/34882/hampus-lindholm,2014-15,nhl,Hampus Lindholm,D,DEF,0,0.0,0
Cam Fowler (D),Anaheim Ducks,80,7,27,34,0.43,14,4,https://www.eliteprospects.com/player/31261/cam-fowler,2014-15,nhl,Cam Fowler,D,DEF,0,0.0,0
Marek Zidlicky (D),totals,84,7,27,34,0.40,56,-9,https://www.eliteprospects.com/player/3633/marek-zidlicky,2014-15,nhl,Marek Zidlicky,D,DEF,0,0.0,0
Kris Russell (D),Calgary Flames,79,4,30,34,0.43,17,18,https://www.eliteprospects.com/player/9188/kris-russell,2014-15,nhl,Kris Russell,D,DEF,0,0.0,0
Brandon Sutter (C/RW),Pittsburgh Penguins,80,21,12,33,0.41,14,6,https://www.eliteprospects.com/player/9339/brandon-sutter,2014-15,nhl,Brandon Sutter,C/RW,FW,Brandon Sutter,29.0,1
Eric Fehr (C/RW),Washington Capitals,75,19,14,33,0.44,20,8,https://www.eliteprospects.com/player/10352/eric-fehr,2014-15,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,70,18,15,33,0.47,68,0,https://www.eliteprospects.com/player/10224/alexandre-burrows,2014-15,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Jannik Hansen (RW/LW),Vancouver Canucks,81,16,17,33,0.41,27,-6,https://www.eliteprospects.com/player/2368/jannik-hansen,2014-15,nhl,Jannik Hansen,RW/LW,FW,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,75,15,18,33,0.44,12,7,https://www.eliteprospects.com/player/10438/darren-helm,2014-15,nhl,Darren Helm,C/LW,FW,0,0.0,0
Nail Yakupov (RW/LW),Edmonton Oilers,81,14,19,33,0.41,18,-35,https://www.eliteprospects.com/player/21228/nail-yakupov,2014-15,nhl,Nail Yakupov,RW/LW,FW,0,0.0,0
Mike Santorelli (C),totals,79,12,21,33,0.42,14,0,https://www.eliteprospects.com/player/11417/mike-santorelli,2014-15,nhl,Mike Santorelli,C,FW,0,0.0,0
Victor Rask (C/LW),Carolina Hurricanes,80,11,22,33,0.41,16,-14,https://www.eliteprospects.com/player/15747/victor-rask,2014-15,nhl,Victor Rask,C/LW,FW,0,0.0,0
Ryan McDonagh (D),New York Rangers,71,8,25,33,0.46,26,23,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2014-15,nhl,Ryan McDonagh,D,DEF,Ryan McDonagh,4.0,1
Ryan McDonagh (D),New York Rangers,71,8,25,33,0.46,26,23,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2014-15,nhl,Ryan McDonagh,D,DEF,Ryan McDonagh,2.0,1
Travis Hamonic (D),New York Islanders,71,5,28,33,0.46,85,15,https://www.eliteprospects.com/player/17519/travis-hamonic,2014-15,nhl,Travis Hamonic,D,DEF,0,0.0,0
Matt Beleskey (LW),Anaheim Ducks,65,22,10,32,0.49,39,13,https://www.eliteprospects.com/player/9338/matt-beleskey,2014-15,nhl,Matt Beleskey,LW,FW,0,0.0,0
Steve Bernier (RW),New Jersey Devils,67,16,16,32,0.48,28,2,https://www.eliteprospects.com/player/9080/steve-bernier,2014-15,nhl,Steve Bernier,RW,FW,0,0.0,0
Derek Roy (C),totals,72,12,20,32,0.44,24,-13,https://www.eliteprospects.com/player/8810/derek-roy,2014-15,nhl,Derek Roy,C,FW,0,0.0,0
Ales Hemsky (RW),Dallas Stars,76,11,21,32,0.42,16,-8,https://www.eliteprospects.com/player/8600/ales-hemsky,2014-15,nhl,Ales Hemsky,RW,FW,0,0.0,0
Michael Del Zotto (D),Philadelphia Flyers,64,10,22,32,0.50,34,-5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2014-15,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Martin Erat (RW/LW),Arizona Coyotes,79,9,23,32,0.41,48,-16,https://www.eliteprospects.com/player/8611/martin-erat,2014-15,nhl,Martin Erat,RW/LW,FW,0,0.0,0
Jonathan Drouin (LW/C),Tampa Bay Lightning,70,4,28,32,0.46,34,3,https://www.eliteprospects.com/player/118657/jonathan-drouin,2014-15,nhl,Jonathan Drouin,LW/C,FW,0,0.0,0
Jeff Skinner (LW/C),Carolina Hurricanes,77,18,13,31,0.40,18,-24,https://www.eliteprospects.com/player/23668/jeff-skinner,2014-15,nhl,Jeff Skinner,LW/C,FW,0,0.0,0
Mark Arcobello (RW/C),totals,77,17,14,31,0.40,20,-10,https://www.eliteprospects.com/player/33230/mark-arcobello,2014-15,nhl,Mark Arcobello,RW/C,FW,0,0.0,0
Blake Comeau (LW/RW),Pittsburgh Penguins,61,16,15,31,0.51,65,6,https://www.eliteprospects.com/player/9190/blake-comeau,2014-15,nhl,Blake Comeau,LW/RW,FW,0,0.0,0
Nikolai Kulyomin (LW/RW),New York Islanders,82,15,16,31,0.38,21,7,https://www.eliteprospects.com/player/9258/nikolai-kulyomin,2014-15,nhl,Nikolai Kulyomin,LW/RW,FW,0,0.0,0
Jiri Tlusty (LW/RW),totals,72,14,17,31,0.43,20,-18,https://www.eliteprospects.com/player/8605/jiri-tlusty,2014-15,nhl,Jiri Tlusty,LW/RW,FW,0,0.0,0
Tomas Hertl (C/LW),San Jose Sharks,82,13,18,31,0.38,16,-5,https://www.eliteprospects.com/player/56038/tomas-hertl,2014-15,nhl,Tomas Hertl,C/LW,FW,0,0.0,0
Rickard Rakell (W/C),Anaheim Ducks,71,9,22,31,0.44,10,6,https://www.eliteprospects.com/player/17435/rickard-rakell,2014-15,nhl,Rickard Rakell,W/C,FW,0,0.0,0
Justin Fontaine (RW),Minnesota Wild,71,9,22,31,0.44,12,13,https://www.eliteprospects.com/player/24903/justin-fontaine,2014-15,nhl,Justin Fontaine,RW,FW,0,0.0,0
Alexander Edler (D),Vancouver Canucks,74,8,23,31,0.42,54,13,https://www.eliteprospects.com/player/4081/alexander-edler,2014-15,nhl,Alexander Edler,D,DEF,0,0.0,0
Brent Seabrook (D),Chicago Blackhawks,82,8,23,31,0.38,27,-3,https://www.eliteprospects.com/player/8879/brent-seabrook,2014-15,nhl,Brent Seabrook,D,DEF,0,0.0,0
David Krejci (C),Boston Bruins,47,7,24,31,0.66,22,7,https://www.eliteprospects.com/player/9226/david-krejci,2014-15,nhl,David Krejci,C,FW,0,0.0,0
Justin Schultz (D),Edmonton Oilers,81,6,25,31,0.38,12,-17,https://www.eliteprospects.com/player/18241/justin-schultz,2014-15,nhl,Justin Schultz,D,DEF,0,0.0,0
Matt Niskanen (D),Washington Capitals,82,4,27,31,0.38,47,7,https://www.eliteprospects.com/player/9214/matt-niskanen,2014-15,nhl,Matt Niskanen,D,DEF,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,80,2,29,31,0.39,42,11,https://www.eliteprospects.com/player/46947/danny-dekeyser,2014-15,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Zemgus Girgensons (C/W),Buffalo Sabres,61,15,15,30,0.49,25,-16,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2014-15,nhl,Zemgus Girgensons,C/W,FW,0,0.0,0
David Jones (RW),Calgary Flames,67,14,16,30,0.45,18,-3,https://www.eliteprospects.com/player/11426/david-jones,2014-15,nhl,David Jones,RW,FW,0,0.0,0
Matt Read (RW/LW),Philadelphia Flyers,80,8,22,30,0.38,14,-4,https://www.eliteprospects.com/player/33243/matt-read,2014-15,nhl,Matt Read,RW/LW,FW,0,0.0,0
Jason Garrison (D),Tampa Bay Lightning,70,4,26,30,0.43,19,27,https://www.eliteprospects.com/player/24173/jason-garrison,2014-15,nhl,Jason Garrison,D,DEF,0,0.0,0
Andrew Cogliano (C/LW),Anaheim Ducks,82,15,14,29,0.35,14,5,https://www.eliteprospects.com/player/9187/andrew-cogliano,2014-15,nhl,Andrew Cogliano,C/LW,FW,0,0.0,0
Kyle Palmieri (RW),Anaheim Ducks,57,14,15,29,0.51,37,-2,https://www.eliteprospects.com/player/17508/kyle-palmieri,2014-15,nhl,Kyle Palmieri,RW,FW,0,0.0,0
Vernon Fiddler (C/LW),Dallas Stars,80,13,16,29,0.36,34,-5,https://www.eliteprospects.com/player/9152/vernon-fiddler,2014-15,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Shawn Horcoff (C),Dallas Stars,76,11,18,29,0.38,27,9,https://www.eliteprospects.com/player/4375/shawn-horcoff,2014-15,nhl,Shawn Horcoff,C,FW,0,0.0,0
Dale Weise (RW),Montréal Canadiens,79,10,19,29,0.37,34,21,https://www.eliteprospects.com/player/15727/dale-weise,2014-15,nhl,Dale Weise,RW,FW,0,0.0,0
Morgan Rielly (D),Toronto Maple Leafs,81,8,21,29,0.36,14,-16,https://www.eliteprospects.com/player/41184/morgan-rielly,2014-15,nhl,Morgan Rielly,D,DEF,0,0.0,0
Dion Phaneuf (D),Toronto Maple Leafs,70,3,26,29,0.41,108,-11,https://www.eliteprospects.com/player/8564/dion-phaneuf,2014-15,nhl,Dion Phaneuf,D,DEF,0,0.0,0
Michael Raffl (LW/RW),Philadelphia Flyers,67,21,7,28,0.42,34,6,https://www.eliteprospects.com/player/15216/michael-raffl,2014-15,nhl,Michael Raffl,LW/RW,FW,0,0.0,0
Lee Stempniak (RW),totals,71,15,13,28,0.39,20,8,https://www.eliteprospects.com/player/10199/lee-stempniak,2014-15,nhl,Lee Stempniak,RW,FW,0,0.0,0
Mikkel Bødker (LW/RW),Arizona Coyotes,45,14,14,28,0.62,6,-10,https://www.eliteprospects.com/player/5996/mikkel-bodker,2014-15,nhl,Mikkel Bødker,LW/RW,FW,0,0.0,0
Steve Downie (RW),Pittsburgh Penguins,72,14,14,28,0.39,238,2,https://www.eliteprospects.com/player/9186/steve-downie,2014-15,nhl,Steve Downie,RW,FW,0,0.0,0
Bryan Bickell (LW),Chicago Blackhawks,80,14,14,28,0.35,38,5,https://www.eliteprospects.com/player/11346/bryan-bickell,2014-15,nhl,Bryan Bickell,LW,FW,0,0.0,0
Nathan Gerbe (C/LW),Carolina Hurricanes,78,10,18,28,0.36,34,-14,https://www.eliteprospects.com/player/9216/nathan-gerbe,2014-15,nhl,Nathan Gerbe,C/LW,FW,0,0.0,0
Joe Colborne (C/W),Calgary Flames,64,8,20,28,0.44,43,7,https://www.eliteprospects.com/player/18593/joe-colborne,2014-15,nhl,Joe Colborne,C/W,FW,0,0.0,0
Tyler Myers (D),totals,71,7,21,28,0.39,77,-6,https://www.eliteprospects.com/player/17521/tyler-myers,2014-15,nhl,Tyler Myers,D,DEF,0,0.0,0
Chris Kelly (C/LW),Boston Bruins,80,7,21,28,0.35,48,6,https://www.eliteprospects.com/player/9013/chris-kelly,2014-15,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Shawn Matthias (LW),Vancouver Canucks,78,18,9,27,0.35,16,-3,https://www.eliteprospects.com/player/9345/shawn-matthias,2014-15,nhl,Shawn Matthias,LW,FW,0,0.0,0
Lars Eller (C),Montréal Canadiens,77,15,12,27,0.35,42,-6,https://www.eliteprospects.com/player/5995/lars-eller,2014-15,nhl,Lars Eller,C,FW,0,0.0,0
Patrick Eaves (RW/LW),Dallas Stars,47,14,13,27,0.57,8,12,https://www.eliteprospects.com/player/9144/patrick-eaves,2014-15,nhl,Patrick Eaves,RW/LW,FW,0,0.0,0
Patrik Berglund (C),St. Louis Blues,77,12,15,27,0.35,26,-2,https://www.eliteprospects.com/player/3637/patrik-berglund,2014-15,nhl,Patrik Berglund,C,FW,0,0.0,0
Dustin Brown (RW/LW),Los Angeles Kings,82,11,16,27,0.33,26,-17,https://www.eliteprospects.com/player/9099/dustin-brown,2014-15,nhl,Dustin Brown,RW/LW,FW,0,0.0,0
David Pastrnak (RW),Boston Bruins,46,10,17,27,0.59,8,12,https://www.eliteprospects.com/player/130383/david-pastrnak,2014-15,nhl,David Pastrnak,RW,FW,0,0.0,0
Mikael Backlund (C),Calgary Flames,52,10,17,27,0.52,14,4,https://www.eliteprospects.com/player/4295/mikael-backlund,2014-15,nhl,Mikael Backlund,C,FW,0,0.0,0
Matt Nieto (LW/RW),San Jose Sharks,72,10,17,27,0.38,20,-12,https://www.eliteprospects.com/player/20723/matt-nieto,2014-15,nhl,Matt Nieto,LW/RW,FW,0,0.0,0
Dominic Moore (C),New York Rangers,82,10,17,27,0.33,28,5,https://www.eliteprospects.com/player/8964/dominic-moore,2014-15,nhl,Dominic Moore,C,FW,0,0.0,0
Ryan Ellis (D),Nashville Predators,58,9,18,27,0.47,27,8,https://www.eliteprospects.com/player/14012/ryan-ellis,2014-15,nhl,Ryan Ellis,D,DEF,0,0.0,0
David Legwand (C),Ottawa Senators,80,9,18,27,0.34,32,1,https://www.eliteprospects.com/player/3668/david-legwand,2014-15,nhl,David Legwand,C,FW,0,0.0,0
Nick Spaling (C/LW),Pittsburgh Penguins,82,9,18,27,0.33,26,-2,https://www.eliteprospects.com/player/12462/nick-spaling,2014-15,nhl,Nick Spaling,C/LW,FW,0,0.0,0
Tomas Fleischmann (LW),totals,66,8,19,27,0.41,12,12,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2014-15,nhl,Tomas Fleischmann,LW,FW,0,0.0,0
Seth Jones (D),Nashville Predators,82,8,19,27,0.33,20,3,https://www.eliteprospects.com/player/90355/seth-jones,2014-15,nhl,Seth Jones,D,DEF,0,0.0,0
Artyom Anisimov (C),Columbus Blue Jackets,52,7,20,27,0.52,8,-6,https://www.eliteprospects.com/player/9300/artyom-anisimov,2014-15,nhl,Artyom Anisimov,C,FW,0,0.0,0
Brian Campbell (D),Florida Panthers,82,3,24,27,0.33,22,4,https://www.eliteprospects.com/player/8565/brian-campbell,2014-15,nhl,Brian Campbell,D,DEF,0,0.0,0
Jason Zucker (LW/RW),Minnesota Wild,51,21,5,26,0.51,18,-9,https://www.eliteprospects.com/player/20726/jason-zucker,2014-15,nhl,Jason Zucker,LW/RW,FW,Jason Zucker,6.0,1
Andrew Shaw (RW/C),Chicago Blackhawks,79,15,11,26,0.33,67,-8,https://www.eliteprospects.com/player/37671/andrew-shaw,2014-15,nhl,Andrew Shaw,RW/C,FW,0,0.0,0
Dwight King (LW/RW),Los Angeles Kings,81,13,13,26,0.32,21,-3,https://www.eliteprospects.com/player/12539/dwight-king,2014-15,nhl,Dwight King,LW/RW,FW,0,0.0,0
John Mitchell (C/LW),Colorado Avalanche,68,11,15,26,0.38,32,-9,https://www.eliteprospects.com/player/11487/john-mitchell,2014-15,nhl,John Mitchell,C/LW,FW,0,0.0,0
Alex Chiasson (RW/C),Ottawa Senators,76,11,15,26,0.34,67,-5,https://www.eliteprospects.com/player/32978/alex-chiasson,2014-15,nhl,Alex Chiasson,RW/C,FW,0,0.0,0
Kevin Klein (D),New York Rangers,65,9,17,26,0.40,25,24,https://www.eliteprospects.com/player/9507/kevin-klein,2014-15,nhl,Kevin Klein,D,DEF,0,0.0,0
Colton Sceviour (C/W),Dallas Stars,71,9,17,26,0.37,13,1,https://www.eliteprospects.com/player/12557/colton-sceviour,2014-15,nhl,Colton Sceviour,C/W,FW,0,0.0,0
Leo Komarov (W/C),Toronto Maple Leafs,62,8,18,26,0.42,18,0,https://www.eliteprospects.com/player/7617/leo-komarov,2014-15,nhl,Leo Komarov,W/C,FW,0,0.0,0
Bo Horvat (C),Vancouver Canucks,68,13,12,25,0.37,16,-8,https://www.eliteprospects.com/player/117012/bo-horvat,2014-15,nhl,Bo Horvat,C,FW,0,0.0,0
Antoine Roussel (LW/C),Dallas Stars,80,13,12,25,0.31,148,-20,https://www.eliteprospects.com/player/12125/antoine-roussel,2014-15,nhl,Antoine Roussel,LW/C,FW,0,0.0,0
