player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Martin Straka (C),New York Rangers,65,14,27,41,0.63,22,5,https://www.eliteprospects.com/player/8689/martin-straka,2007-08,nhl,Martin Straka,C,FW,0,0.0,0
Jamie Langenbrunner (RW),New Jersey Devils,64,13,28,41,0.64,30,-1,https://www.eliteprospects.com/player/8742/jamie-langenbrunner,2007-08,nhl,Jamie Langenbrunner,RW,FW,0,0.0,0
Trent Hunter (RW),New York Islanders,82,12,29,41,0.50,43,-17,https://www.eliteprospects.com/player/5215/trent-hunter,2007-08,nhl,Trent Hunter,RW,FW,0,0.0,0
Sergei Fedorov (C),totals,68,11,30,41,0.60,38,-5,https://www.eliteprospects.com/player/8619/sergei-fedorov,2007-08,nhl,Sergei Fedorov,C,FW,0,0.0,0
Robert Nilsson (LW),Edmonton Oilers,71,10,31,41,0.58,22,8,https://www.eliteprospects.com/player/352/robert-nilsson,2007-08,nhl,Robert Nilsson,LW,FW,Robert Nilsson,5.0,1
Lubomir Visnovsky (D),Los Angeles Kings,82,8,33,41,0.50,34,-18,https://www.eliteprospects.com/player/8592/lubomir-visnovsky,2007-08,nhl,Lubomir Visnovsky,D,DEF,0,0.0,0
David Booth (LW/RW),Florida Panthers,73,22,18,40,0.55,26,13,https://www.eliteprospects.com/player/9402/david-booth,2007-08,nhl,David Booth,LW/RW,FW,0,0.0,0
Tomas Holmström (RW),Detroit Red Wings,59,20,20,40,0.68,58,9,https://www.eliteprospects.com/player/712/tomas-holmstrom,2007-08,nhl,Tomas Holmström,RW,FW,0,0.0,0
Joe Pavelski (C/RW),San Jose Sharks,82,19,21,40,0.49,28,1,https://www.eliteprospects.com/player/10372/joe-pavelski,2007-08,nhl,Joe Pavelski,C/RW,FW,0,0.0,0
Todd Bertuzzi (RW/LW),Anaheim Ducks,68,14,26,40,0.59,97,8,https://www.eliteprospects.com/player/9081/todd-bertuzzi,2007-08,nhl,Todd Bertuzzi,RW/LW,FW,0,0.0,0
Brandon Dubinsky (C/LW),New York Rangers,82,14,26,40,0.49,79,8,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2007-08,nhl,Brandon Dubinsky,C/LW,FW,0,0.0,0
Joe Sakic (C),Colorado Avalanche,44,13,27,40,0.91,20,-4,https://www.eliteprospects.com/player/8862/joe-sakic,2007-08,nhl,Joe Sakic,C,FW,0,0.0,0
Ryan Whitney (D),Pittsburgh Penguins,76,12,28,40,0.53,45,-2,https://www.eliteprospects.com/player/9399/ryan-whitney,2007-08,nhl,Ryan Whitney,D,DEF,0,0.0,0
Pavel Kubina (D),Toronto Maple Leafs,72,11,29,40,0.56,116,5,https://www.eliteprospects.com/player/5519/pavel-kubina,2007-08,nhl,Pavel Kubina,D,DEF,0,0.0,0
Mikael Samuelsson (RW),Detroit Red Wings,73,11,29,40,0.55,26,21,https://www.eliteprospects.com/player/736/mikael-samuelsson,2007-08,nhl,Mikael Samuelsson,RW,FW,0,0.0,0
Tim Connolly (C),Buffalo Sabres,48,7,33,40,0.83,8,4,https://www.eliteprospects.com/player/8775/tim-connolly,2007-08,nhl,Tim Connolly,C,FW,0,0.0,0
Chuck Kobasew (RW),Boston Bruins,73,22,17,39,0.53,29,6,https://www.eliteprospects.com/player/9018/chuck-kobasew,2007-08,nhl,Chuck Kobasew,RW,FW,0,0.0,0
Mathieu Schneider (D),Anaheim Ducks,65,12,27,39,0.60,50,22,https://www.eliteprospects.com/player/8875/mathieu-schneider,2007-08,nhl,Mathieu Schneider,D,DEF,0,0.0,0
Johan Franzén (LW),Detroit Red Wings,72,27,11,38,0.53,51,12,https://www.eliteprospects.com/player/158/johan-franzen,2007-08,nhl,Johan Franzén,LW,FW,0,0.0,0
Drew Stafford (RW),Buffalo Sabres,64,16,22,38,0.59,51,3,https://www.eliteprospects.com/player/9180/drew-stafford,2007-08,nhl,Drew Stafford,RW,FW,0,0.0,0
Lee Stempniak (RW),St. Louis Blues,80,13,25,38,0.48,40,0,https://www.eliteprospects.com/player/10199/lee-stempniak,2007-08,nhl,Lee Stempniak,RW,FW,0,0.0,0
Michal Rozsíval (D),New York Rangers,80,13,25,38,0.48,80,0,https://www.eliteprospects.com/player/8687/michal-rozsival,2007-08,nhl,Michal Rozsíval,D,DEF,0,0.0,0
Dainius Zubrus (W/C),New Jersey Devils,82,13,25,38,0.46,38,2,https://www.eliteprospects.com/player/8632/dainius-zubrus,2007-08,nhl,Dainius Zubrus,W/C,FW,0,0.0,0
Wade Redden (D),Ottawa Senators,80,6,32,38,0.48,60,11,https://www.eliteprospects.com/player/8931/wade-redden,2007-08,nhl,Wade Redden,D,DEF,0,0.0,0
Tobias Enström (D),Atlanta Thrashers,82,5,33,38,0.46,42,-5,https://www.eliteprospects.com/player/594/tobias-enstrom,2007-08,nhl,Tobias Enström,D,DEF,0,0.0,0
Marek Svatos (RW),Colorado Avalanche,62,26,11,37,0.60,32,13,https://www.eliteprospects.com/player/8604/marek-svatos,2007-08,nhl,Marek Svatos,RW,FW,0,0.0,0
Jonathan Cheechoo (RW),San Jose Sharks,69,23,14,37,0.54,46,11,https://www.eliteprospects.com/player/5529/jonathan-cheechoo,2007-08,nhl,Jonathan Cheechoo,RW,FW,0,0.0,0
Ryan Kesler (C),Vancouver Canucks,80,21,16,37,0.46,79,1,https://www.eliteprospects.com/player/9014/ryan-kesler,2007-08,nhl,Ryan Kesler,C,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,82,21,16,37,0.45,35,-3,https://www.eliteprospects.com/player/9518/brooks-laich,2007-08,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Phil Kessel (RW/C),Boston Bruins,82,19,18,37,0.45,28,-6,https://www.eliteprospects.com/player/8793/phil-kessel,2007-08,nhl,Phil Kessel,RW/C,FW,0,0.0,0
Taylor Pyatt (LW),Vancouver Canucks,79,16,21,37,0.47,60,1,https://www.eliteprospects.com/player/5372/taylor-pyatt,2007-08,nhl,Taylor Pyatt,LW,FW,0,0.0,0
Jere Lehtinen (LW),Dallas Stars,48,15,22,37,0.77,14,9,https://www.eliteprospects.com/player/2687/jere-lehtinen,2007-08,nhl,Jere Lehtinen,LW,FW,0,0.0,0
Jay Bouwmeester (D),Florida Panthers,82,15,22,37,0.45,72,-5,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2007-08,nhl,Jay Bouwmeester,D,DEF,0,0.0,0
Ryan Smyth (LW),Colorado Avalanche,55,14,23,37,0.67,50,-4,https://www.eliteprospects.com/player/8888/ryan-smyth,2007-08,nhl,Ryan Smyth,LW,FW,0,0.0,0
Brett McLean (C),Florida Panthers,67,14,23,37,0.55,34,-5,https://www.eliteprospects.com/player/4518/brett-mclean,2007-08,nhl,Brett McLean,C,FW,0,0.0,0
Todd White (C),Atlanta Thrashers,74,14,23,37,0.50,36,-12,https://www.eliteprospects.com/player/5532/todd-white,2007-08,nhl,Todd White,C,FW,0,0.0,0
Éric Bélanger (C),Minnesota Wild,75,13,24,37,0.49,30,-6,https://www.eliteprospects.com/player/8758/eric-belanger,2007-08,nhl,Éric Bélanger,C,FW,0,0.0,0
Michael Nylander (C),Washington Capitals,40,11,26,37,0.93,24,-19,https://www.eliteprospects.com/player/693/michael-nylander,2007-08,nhl,Michael Nylander,C,FW,0,0.0,0
Dustin Byfuglien (D),Chicago Blackhawks,67,19,17,36,0.54,59,-7,https://www.eliteprospects.com/player/10667/dustin-byfuglien,2007-08,nhl,Dustin Byfuglien,D,DEF,0,0.0,0
Valtteri Filppula (C/LW),Detroit Red Wings,78,19,17,36,0.46,28,16,https://www.eliteprospects.com/player/3197/valtteri-filppula,2007-08,nhl,Valtteri Filppula,C/LW,FW,0,0.0,0
Michel Ouellet (RW),Tampa Bay Lightning,64,17,19,36,0.56,12,11,https://www.eliteprospects.com/player/8946/michel-ouellet,2007-08,nhl,Michel Ouellet,RW,FW,0,0.0,0
Sergei Samsonov (LW),totals,61,14,22,36,0.59,16,-1,https://www.eliteprospects.com/player/8667/sergei-samsonov,2007-08,nhl,Sergei Samsonov,LW,FW,0,0.0,0
Jarret Stoll (C),Edmonton Oilers,81,14,22,36,0.44,74,-23,https://www.eliteprospects.com/player/8895/jarret-stoll,2007-08,nhl,Jarret Stoll,C,FW,0,0.0,0
Matthew Lombardi (C),Calgary Flames,82,14,22,36,0.44,67,-6,https://www.eliteprospects.com/player/8999/matthew-lombardi,2007-08,nhl,Matthew Lombardi,C,FW,0,0.0,0
Jason Williams (RW/C),Chicago Blackhawks,43,13,23,36,0.84,22,-2,https://www.eliteprospects.com/player/8713/jason-williams,2007-08,nhl,Jason Williams,RW/C,FW,0,0.0,0
Dennis Wideman (D),Boston Bruins,81,13,23,36,0.44,70,11,https://www.eliteprospects.com/player/8826/dennis-wideman,2007-08,nhl,Dennis Wideman,D,DEF,0,0.0,0
Paul Gaustad (C),Buffalo Sabres,82,10,26,36,0.44,85,-4,https://www.eliteprospects.com/player/8808/paul-gaustad,2007-08,nhl,Paul Gaustad,C,FW,0,0.0,0
Braydon Coburn (D),Philadelphia Flyers,78,9,27,36,0.46,74,17,https://www.eliteprospects.com/player/9477/braydon-coburn,2007-08,nhl,Braydon Coburn,D,DEF,0,0.0,0
Andrej Meszaros (D),Ottawa Senators,82,9,27,36,0.44,50,5,https://www.eliteprospects.com/player/8664/andrej-meszaros,2007-08,nhl,Andrej Meszaros,D,DEF,0,0.0,0
Daniel Paille (LW),Buffalo Sabres,77,19,16,35,0.45,14,9,https://www.eliteprospects.com/player/9510/daniel-paille,2007-08,nhl,Daniel Paille,LW,FW,0,0.0,0
Alexei Ponikarovsky (LW),Toronto Maple Leafs,66,18,17,35,0.53,36,3,https://www.eliteprospects.com/player/8658/alexei-ponikarovsky,2007-08,nhl,Alexei Ponikarovsky,LW,FW,0,0.0,0
Josef Vasicek (C),New York Islanders,81,16,19,35,0.43,53,1,https://www.eliteprospects.com/player/8614/josef-vasicek,2007-08,nhl,Josef Vasicek,C,FW,0,0.0,0
Colby Armstrong (RW/LW),totals,72,13,22,35,0.49,56,4,https://www.eliteprospects.com/player/9067/colby-armstrong,2007-08,nhl,Colby Armstrong,RW/LW,FW,0,0.0,0
Jan Hlavac (LW/RW),totals,80,12,23,35,0.44,40,-1,https://www.eliteprospects.com/player/8709/jan-hlavac,2007-08,nhl,Jan Hlavac,LW/RW,FW,0,0.0,0
Adrian Aucoin (D),Calgary Flames,76,10,25,35,0.46,37,13,https://www.eliteprospects.com/player/5530/adrian-aucoin,2007-08,nhl,Adrian Aucoin,D,DEF,0,0.0,0
Martin Hanzal (C),Phoenix Coyotes,72,8,27,35,0.49,28,-7,https://www.eliteprospects.com/player/9237/martin-hanzal,2007-08,nhl,Martin Hanzal,C,FW,0,0.0,0
Derek Armstrong (C),Los Angeles Kings,77,8,27,35,0.45,63,4,https://www.eliteprospects.com/player/8774/derek-armstrong,2007-08,nhl,Derek Armstrong,C,FW,0,0.0,0
Niklas Kronwall (D),Detroit Red Wings,65,7,28,35,0.54,44,25,https://www.eliteprospects.com/player/69/niklas-kronwall,2007-08,nhl,Niklas Kronwall,D,DEF,0,0.0,0
Craig Rivet (D),San Jose Sharks,74,5,30,35,0.47,104,3,https://www.eliteprospects.com/player/8719/craig-rivet,2007-08,nhl,Craig Rivet,D,DEF,0,0.0,0
Sergei Zubov (D),Dallas Stars,46,4,31,35,0.76,12,6,https://www.eliteprospects.com/player/8508/sergei-zubov,2007-08,nhl,Sergei Zubov,D,DEF,0,0.0,0
Darcy Tucker (LW),Toronto Maple Leafs,74,18,16,34,0.46,100,-8,https://www.eliteprospects.com/player/8859/darcy-tucker,2007-08,nhl,Darcy Tucker,LW,FW,0,0.0,0
Antti Miettinen (W/C),Dallas Stars,69,15,19,34,0.49,34,4,https://www.eliteprospects.com/player/2698/antti-miettinen,2007-08,nhl,Antti Miettinen,W/C,FW,0,0.0,0
Bobby Holík (C),Atlanta Thrashers,82,15,19,34,0.41,90,-14,https://www.eliteprospects.com/player/8545/bobby-holik,2007-08,nhl,Bobby Holík,C,FW,0,0.0,0
Travis Zajac (C),New Jersey Devils,82,14,20,34,0.41,31,-11,https://www.eliteprospects.com/player/10232/travis-zajac,2007-08,nhl,Travis Zajac,C,FW,0,0.0,0
Craig Conroy (C),Calgary Flames,79,12,22,34,0.43,71,6,https://www.eliteprospects.com/player/9121/craig-conroy,2007-08,nhl,Craig Conroy,C,FW,0,0.0,0
Michael Peca (C),Columbus Blue Jackets,65,8,26,34,0.52,64,-1,https://www.eliteprospects.com/player/8910/michael-peca,2007-08,nhl,Michael Peca,C,FW,Michael Peca,4.0,1
Ruslan Fedotenko (LW/RW),New York Islanders,67,16,17,33,0.49,40,-9,https://www.eliteprospects.com/player/8638/ruslan-fedotenko,2007-08,nhl,Ruslan Fedotenko,LW/RW,FW,0,0.0,0
Matt Stajan (C),Toronto Maple Leafs,82,16,17,33,0.40,47,-11,https://www.eliteprospects.com/player/8889/matt-stajan,2007-08,nhl,Matt Stajan,C,FW,Matt Stajan,5.0,1
Sean Avery (LW/C),New York Rangers,57,15,18,33,0.58,154,6,https://www.eliteprospects.com/player/8720/sean-avery,2007-08,nhl,Sean Avery,LW/C,FW,0,0.0,0
Jeremy Roenick (C),San Jose Sharks,69,14,19,33,0.48,26,-8,https://www.eliteprospects.com/player/8929/jeremy-roenick,2007-08,nhl,Jeremy Roenick,C,FW,0,0.0,0
Tom Gilbert (D),Edmonton Oilers,82,13,20,33,0.40,20,-6,https://www.eliteprospects.com/player/11009/tom-gilbert,2007-08,nhl,Tom Gilbert,D,DEF,0,0.0,0
Glen Metropolit (C),Boston Bruins,82,11,22,33,0.40,36,-3,https://www.eliteprospects.com/player/3587/glen-metropolit,2007-08,nhl,Glen Metropolit,C,FW,0,0.0,0
Erik Johnson (D),St. Louis Blues,69,5,28,33,0.48,28,-9,https://www.eliteprospects.com/player/9207/erik-johnson,2007-08,nhl,Erik Johnson,D,DEF,0,0.0,0
Steve Bernier (RW),totals,76,16,16,32,0.42,64,-1,https://www.eliteprospects.com/player/9080/steve-bernier,2007-08,nhl,Steve Bernier,RW,FW,0,0.0,0
Owen Nolan (RW),Calgary Flames,77,16,16,32,0.42,71,6,https://www.eliteprospects.com/player/9674/owen-nolan,2007-08,nhl,Owen Nolan,RW,FW,0,0.0,0
Scott Walker (RW),Carolina Hurricanes,58,14,18,32,0.55,115,-3,https://www.eliteprospects.com/player/8801/scott-walker,2007-08,nhl,Scott Walker,RW,FW,Scott Walker,11.0,1
Scott Walker (RW),Carolina Hurricanes,58,14,18,32,0.55,115,-3,https://www.eliteprospects.com/player/8801/scott-walker,2007-08,nhl,Scott Walker,RW,FW,Scott Walker,15.0,1
Richard Park (RW/C),New York Islanders,82,12,20,32,0.39,20,-4,https://www.eliteprospects.com/player/5214/richard-park,2007-08,nhl,Richard Park,RW/C,FW,0,0.0,0
Duncan Keith (D),Chicago Blackhawks,82,12,20,32,0.39,56,30,https://www.eliteprospects.com/player/9012/duncan-keith,2007-08,nhl,Duncan Keith,D,DEF,Duncan Keith,4.0,1
Vernon Fiddler (C/LW),Nashville Predators,79,11,21,32,0.41,47,-4,https://www.eliteprospects.com/player/9152/vernon-fiddler,2007-08,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Tuomo Ruutu (LW/RW),totals,77,10,22,32,0.42,91,4,https://www.eliteprospects.com/player/2695/tuomo-ruutu,2007-08,nhl,Tuomo Ruutu,LW/RW,FW,0,0.0,0
Jaroslav Spacek (D),Buffalo Sabres,60,9,23,32,0.53,42,7,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2007-08,nhl,Jaroslav Spacek,D,DEF,0,0.0,0
Brent Seabrook (D),Chicago Blackhawks,82,9,23,32,0.39,90,13,https://www.eliteprospects.com/player/8879/brent-seabrook,2007-08,nhl,Brent Seabrook,D,DEF,0,0.0,0
Ron Hainsey (D),Columbus Blue Jackets,78,8,24,32,0.41,25,-7,https://www.eliteprospects.com/player/9037/ron-hainsey,2007-08,nhl,Ron Hainsey,D,DEF,0,0.0,0
John-Michael Liles (D),Colorado Avalanche,81,6,26,32,0.40,26,2,https://www.eliteprospects.com/player/8734/john-michael-liles,2007-08,nhl,John-Michael Liles,D,DEF,0,0.0,0
Paul Martin (D),New Jersey Devils,73,5,27,32,0.44,22,20,https://www.eliteprospects.com/player/8778/paul-martin,2007-08,nhl,Paul Martin,D,DEF,0,0.0,0
Loui Eriksson (LW/RW),Dallas Stars,69,14,17,31,0.45,28,5,https://www.eliteprospects.com/player/683/loui-eriksson,2007-08,nhl,Loui Eriksson,LW/RW,FW,0,0.0,0
Michael Ryder (RW),Montréal Canadiens,70,14,17,31,0.44,30,-4,https://www.eliteprospects.com/player/4487/michael-ryder,2007-08,nhl,Michael Ryder,RW,FW,Michael Ryder,7.0,1
Kyle Brodziak (C),Edmonton Oilers,80,14,17,31,0.39,33,-6,https://www.eliteprospects.com/player/9097/kyle-brodziak,2007-08,nhl,Kyle Brodziak,C,FW,0,0.0,0
Jason Chimera (LW/RW),Columbus Blue Jackets,81,14,17,31,0.38,98,-5,https://www.eliteprospects.com/player/8762/jason-chimera,2007-08,nhl,Jason Chimera,LW/RW,FW,0,0.0,0
David Backes (RW/C),St. Louis Blues,72,13,18,31,0.43,99,-11,https://www.eliteprospects.com/player/11435/david-backes,2007-08,nhl,David Backes,RW/C,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,82,12,19,31,0.38,179,11,https://www.eliteprospects.com/player/10224/alexandre-burrows,2007-08,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Tyler Arnason (C),Colorado Avalanche,69,10,21,31,0.45,16,-1,https://www.eliteprospects.com/player/4746/tyler-arnason,2007-08,nhl,Tyler Arnason,C,FW,0,0.0,0
Paul Ranger (D),Tampa Bay Lightning,72,10,21,31,0.43,56,-13,https://www.eliteprospects.com/player/8866/paul-ranger,2007-08,nhl,Paul Ranger,D,DEF,0,0.0,0
Rob Blake (D),Los Angeles Kings,71,9,22,31,0.44,98,-19,https://www.eliteprospects.com/player/8580/rob-blake,2007-08,nhl,Rob Blake,D,DEF,Rob Blake,2.0,1
Ryan Suter (D),Nashville Predators,76,7,24,31,0.41,71,3,https://www.eliteprospects.com/player/8897/ryan-suter,2007-08,nhl,Ryan Suter,D,DEF,0,0.0,0
Filip Kuba (D),Tampa Bay Lightning,75,6,25,31,0.41,40,-8,https://www.eliteprospects.com/player/8639/filip-kuba,2007-08,nhl,Filip Kuba,D,DEF,0,0.0,0
Randy Jones (D),Philadelphia Flyers,71,5,26,31,0.44,58,8,https://www.eliteprospects.com/player/10326/randy-jones,2007-08,nhl,Randy Jones,D,DEF,0,0.0,0
Glen Murray (RW),Boston Bruins,63,17,13,30,0.48,50,-4,https://www.eliteprospects.com/player/8576/glen-murray,2007-08,nhl,Glen Murray,RW,FW,0,0.0,0
Mark Parrish (RW),Minnesota Wild,66,16,14,30,0.45,16,2,https://www.eliteprospects.com/player/8905/mark-parrish,2007-08,nhl,Mark Parrish,RW,FW,Mark Parrish,3.0,1
Scottie Upshall (LW/RW),Philadelphia Flyers,61,14,16,30,0.49,74,2,https://www.eliteprospects.com/player/9512/scottie-upshall,2007-08,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Andrew Ladd (LW),totals,63,14,16,30,0.48,35,13,https://www.eliteprospects.com/player/6668/andrew-ladd,2007-08,nhl,Andrew Ladd,LW,FW,0,0.0,0
Chris Kelly (C/LW),Ottawa Senators,75,11,19,30,0.40,30,3,https://www.eliteprospects.com/player/9013/chris-kelly,2007-08,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Tomas Fleischmann (LW),Washington Capitals,75,10,20,30,0.40,18,-7,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2007-08,nhl,Tomas Fleischmann,LW,FW,0,0.0,0
Justin Williams (RW),Carolina Hurricanes,37,9,21,30,0.81,43,2,https://www.eliteprospects.com/player/4506/justin-williams,2007-08,nhl,Justin Williams,RW,FW,0,0.0,0
Ruslan Salei (D),totals,81,6,24,30,0.37,98,-4,https://www.eliteprospects.com/player/8651/ruslan-salei,2007-08,nhl,Ruslan Salei,D,DEF,0,0.0,0
Nigel Dawes (LW),New York Rangers,61,14,15,29,0.48,10,11,https://www.eliteprospects.com/player/9503/nigel-dawes,2007-08,nhl,Nigel Dawes,LW,FW,0,0.0,0
Radek Bonk (C),Nashville Predators,79,14,15,29,0.37,40,-31,https://www.eliteprospects.com/player/8671/radek-bonk,2007-08,nhl,Radek Bonk,C,FW,0,0.0,0
Per-Johan Axelsson (LW),Boston Bruins,75,13,16,29,0.39,15,11,https://www.eliteprospects.com/player/694/per-johan-axelsson,2007-08,nhl,Per-Johan Axelsson,LW,FW,0,0.0,0
Manny Malhotra (C),Columbus Blue Jackets,71,11,18,29,0.41,34,-3,https://www.eliteprospects.com/player/5528/manny-malhotra,2007-08,nhl,Manny Malhotra,C,FW,0,0.0,0
Randy Robitaille (C),Ottawa Senators,68,10,19,29,0.43,18,4,https://www.eliteprospects.com/player/8822/randy-robitaille,2007-08,nhl,Randy Robitaille,C,FW,0,0.0,0
Tom Poti (D),Washington Capitals,71,2,27,29,0.41,46,9,https://www.eliteprospects.com/player/8918/tom-poti,2007-08,nhl,Tom Poti,D,DEF,0,0.0,0
Jordan Staal (C),Pittsburgh Penguins,82,12,16,28,0.34,55,-5,https://www.eliteprospects.com/player/10157/jordan-staal,2007-08,nhl,Jordan Staal,C,FW,0,0.0,0
Maxim Afinogenov (RW),Buffalo Sabres,56,10,18,28,0.50,42,-16,https://www.eliteprospects.com/player/8672/maxim-afinogenov,2007-08,nhl,Maxim Afinogenov,RW,FW,0,0.0,0
Niko Kapanen (C),Phoenix Coyotes,79,10,18,28,0.35,34,-1,https://www.eliteprospects.com/player/2688/niko-kapanen,2007-08,nhl,Niko Kapanen,C,FW,0,0.0,0
Dan Girardi (D),New York Rangers,82,10,18,28,0.34,14,0,https://www.eliteprospects.com/player/11025/dan-girardi,2007-08,nhl,Dan Girardi,D,DEF,0,0.0,0
Jaroslav Hlinka (C/LW),Colorado Avalanche,63,8,20,28,0.44,16,6,https://www.eliteprospects.com/player/7287/jaroslav-hlinka,2007-08,nhl,Jaroslav Hlinka,C/LW,FW,0,0.0,0
Guillaume Latendresse (LW/RW),Montréal Canadiens,73,16,11,27,0.37,41,-2,https://www.eliteprospects.com/player/9194/guillaume-latendresse,2007-08,nhl,Guillaume Latendresse,LW/RW,FW,0,0.0,0
David Perron (LW/RW),St. Louis Blues,62,13,14,27,0.44,38,16,https://www.eliteprospects.com/player/11123/david-perron,2007-08,nhl,David Perron,LW/RW,FW,0,0.0,0
Pascal Dupuis (LW),totals,78,12,15,27,0.35,32,0,https://www.eliteprospects.com/player/8789/pascal-dupuis,2007-08,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Jamal Mayers (RW),St. Louis Blues,80,12,15,27,0.34,91,-19,https://www.eliteprospects.com/player/5373/jamal-mayers,2007-08,nhl,Jamal Mayers,RW,FW,0,0.0,0
Martin Havlát (RW/LW),Chicago Blackhawks,35,10,17,27,0.77,22,4,https://www.eliteprospects.com/player/8624/martin-havlat,2007-08,nhl,Martin Havlát,RW/LW,FW,0,0.0,0
Sergei Kostitsyn (RW/LW),Montréal Canadiens,52,9,18,27,0.52,51,9,https://www.eliteprospects.com/player/9653/sergei-kostitsyn,2007-08,nhl,Sergei Kostitsyn,RW/LW,FW,0,0.0,0
Milan Lucic (LW),Boston Bruins,77,8,19,27,0.35,89,-2,https://www.eliteprospects.com/player/11104/milan-lucic,2007-08,nhl,Milan Lucic,LW,FW,0,0.0,0
David Krejci (C),Boston Bruins,56,6,21,27,0.48,20,-3,https://www.eliteprospects.com/player/9226/david-krejci,2007-08,nhl,David Krejci,C,FW,0,0.0,0
Kim Johnsson (D),Minnesota Wild,80,4,23,27,0.34,42,-4,https://www.eliteprospects.com/player/698/kim-johnsson,2007-08,nhl,Kim Johnsson,D,DEF,0,0.0,0
Dan Hamhuis (D),Nashville Predators,80,4,23,27,0.34,66,-4,https://www.eliteprospects.com/player/9040/dan-hamhuis,2007-08,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Richard Zednik (LW),Florida Panthers,54,15,11,26,0.48,43,-5,https://www.eliteprospects.com/player/8631/richard-zednik,2007-08,nhl,Richard Zednik,LW,FW,0,0.0,0
Mike Sillinger (C),New York Islanders,52,14,12,26,0.50,28,-10,https://www.eliteprospects.com/player/8881/mike-sillinger,2007-08,nhl,Mike Sillinger,C,FW,0,0.0,0
Rostislav Olesz (LW/RW),Florida Panthers,56,14,12,26,0.46,16,3,https://www.eliteprospects.com/player/8652/rostislav-olesz,2007-08,nhl,Rostislav Olesz,LW/RW,FW,0,0.0,0
Maxime Talbot (C/W),Pittsburgh Penguins,63,12,14,26,0.41,53,8,https://www.eliteprospects.com/player/9511/maxime-talbot,2007-08,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Daniel Winnik (W/C),Phoenix Coyotes,79,11,15,26,0.33,25,-3,https://www.eliteprospects.com/player/11480/daniel-winnik,2007-08,nhl,Daniel Winnik,W/C,FW,0,0.0,0
Ladislav Nagy (LW/RW),Los Angeles Kings,38,9,17,26,0.68,18,-2,https://www.eliteprospects.com/player/5522/ladislav-nagy,2007-08,nhl,Ladislav Nagy,LW/RW,FW,0,0.0,0
Peter Schaefer (LW),Boston Bruins,63,9,17,26,0.41,18,4,https://www.eliteprospects.com/player/8757/peter-schaefer,2007-08,nhl,Peter Schaefer,LW,FW,0,0.0,0
Stéphane Robidas (D),Dallas Stars,82,9,17,26,0.32,85,0,https://www.eliteprospects.com/player/8731/stephane-robidas,2007-08,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Joni Pitkänen (D),Edmonton Oilers,63,8,18,26,0.41,56,-5,https://www.eliteprospects.com/player/2697/joni-pitkanen,2007-08,nhl,Joni Pitkänen,D,DEF,0,0.0,0
David Výborný (C),Columbus Blue Jackets,66,7,19,26,0.39,34,-8,https://www.eliteprospects.com/player/1920/david-vyborny,2007-08,nhl,David Výborný,C,FW,0,0.0,0
James Wisniewski (D),Chicago Blackhawks,68,7,19,26,0.38,103,12,https://www.eliteprospects.com/player/9407/james-wisniewski,2007-08,nhl,James Wisniewski,D,DEF,0,0.0,0
Matt Niskanen (D),Dallas Stars,78,7,19,26,0.33,36,22,https://www.eliteprospects.com/player/9214/matt-niskanen,2007-08,nhl,Matt Niskanen,D,DEF,0,0.0,0
Johnny Oduya (D),New Jersey Devils,75,6,20,26,0.35,46,27,https://www.eliteprospects.com/player/1015/johnny-oduya,2007-08,nhl,Johnny Oduya,D,DEF,0,0.0,0
Roman Hamrlík (D),Montréal Canadiens,77,5,21,26,0.34,38,7,https://www.eliteprospects.com/player/8607/roman-hamrlik,2007-08,nhl,Roman Hamrlík,D,DEF,0,0.0,0
Toni Lydman (D),Buffalo Sabres,82,4,22,26,0.32,74,1,https://www.eliteprospects.com/player/2678/toni-lydman,2007-08,nhl,Toni Lydman,D,DEF,0,0.0,0
Curtis Glencross (LW),totals,62,15,10,25,0.40,53,8,https://www.eliteprospects.com/player/10984/curtis-glencross,2007-08,nhl,Curtis Glencross,LW,FW,0,0.0,0
Marty Reasoner (C),Edmonton Oilers,82,11,14,25,0.30,50,-17,https://www.eliteprospects.com/player/8708/marty-reasoner,2007-08,nhl,Marty Reasoner,C,FW,0,0.0,0
Doug Weight (C),totals,67,10,15,25,0.37,32,4,https://www.eliteprospects.com/player/8733/doug-weight,2007-08,nhl,Doug Weight,C,FW,0,0.0,0
