player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Travis Sanheim (D),Philadelphia Flyers,69,8,17,25,0.36,32,4,https://www.eliteprospects.com/player/120938/travis-sanheim,2019-20,nhl,Travis Sanheim,D,DEF,0,0.0,0
Erik Haula (LW/C),totals,48,12,12,24,0.50,22,1,https://www.eliteprospects.com/player/16042/erik-haula,2019-20,nhl,Erik Haula,LW/C,FW,0,0.0,0
Alex Chiasson (RW/C),Edmonton Oilers,65,11,13,24,0.37,42,-3,https://www.eliteprospects.com/player/32978/alex-chiasson,2019-20,nhl,Alex Chiasson,RW/C,FW,0,0.0,0
Boone Jenner (C),Columbus Blue Jackets,70,11,13,24,0.34,36,-14,https://www.eliteprospects.com/player/45587/boone-jenner,2019-20,nhl,Boone Jenner,C,FW,0,0.0,0
Alex Galchenyuk (C/LW),totals,59,8,16,24,0.41,16,-5,https://www.eliteprospects.com/player/74611/alex-galchenyuk,2019-20,nhl,Alex Galchenyuk,C/LW,FW,0,0.0,0
Brady Skjei (D),totals,67,8,16,24,0.36,45,-10,https://www.eliteprospects.com/player/90352/brady-skjei,2019-20,nhl,Brady Skjei,D,DEF,Brady Skjei,4.0,1
Ondrej Kase (RW),totals,55,7,17,24,0.44,14,-7,https://www.eliteprospects.com/player/165006/ondrej-kase,2019-20,nhl,Ondrej Kase,RW,FW,0,0.0,0
Matt Dumba (D),Minnesota Wild,69,6,18,24,0.35,41,-7,https://www.eliteprospects.com/player/53542/matt-dumba,2019-20,nhl,Matt Dumba,D,DEF,0,0.0,0
Sean Walker (D),Los Angeles Kings,70,5,19,24,0.34,26,-12,https://www.eliteprospects.com/player/160791/sean-walker,2019-20,nhl,Sean Walker,D,DEF,Sean Walker,8.0,1
Jake Gardiner (D),Carolina Hurricanes,68,4,20,24,0.35,30,-24,https://www.eliteprospects.com/player/18592/jake-gardiner,2019-20,nhl,Jake Gardiner,D,DEF,0,0.0,0
Jeff Skinner (LW/C),Buffalo Sabres,59,14,9,23,0.39,18,-22,https://www.eliteprospects.com/player/23668/jeff-skinner,2019-20,nhl,Jeff Skinner,LW/C,FW,0,0.0,0
Filip Chytil (C),New York Rangers,60,14,9,23,0.38,10,-7,https://www.eliteprospects.com/player/236806/filip-chytil,2019-20,nhl,Filip Chytil,C,FW,0,0.0,0
Ryan Donato (C/LW),Minnesota Wild,62,14,9,23,0.37,12,5,https://www.eliteprospects.com/player/195235/ryan-donato,2019-20,nhl,Ryan Donato,C/LW,FW,0,0.0,0
Oskar Sundqvist (C),St. Louis Blues,57,12,11,23,0.40,28,5,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2019-20,nhl,Oskar Sundqvist,C,FW,0,0.0,0
Miles Wood (LW),New Jersey Devils,68,11,12,23,0.34,57,-19,https://www.eliteprospects.com/player/131890/miles-wood,2019-20,nhl,Miles Wood,LW,FW,0,0.0,0
Conor Sheary (LW/RW),totals,63,10,13,23,0.37,10,-5,https://www.eliteprospects.com/player/94484/conor-sheary,2019-20,nhl,Conor Sheary,LW/RW,FW,0,0.0,0
Kaapo Kakko (RW),New York Rangers,66,10,13,23,0.35,14,-26,https://www.eliteprospects.com/player/396655/kaapo-kakko,2019-20,nhl,Kaapo Kakko,RW,FW,0,0.0,0
Pat Maroon (LW),Tampa Bay Lightning,64,9,14,23,0.36,71,4,https://www.eliteprospects.com/player/12063/pat-maroon,2019-20,nhl,Pat Maroon,LW,FW,0,0.0,0
Vince Dunn (D),St. Louis Blues,71,9,14,23,0.32,27,15,https://www.eliteprospects.com/player/161816/vince-dunn,2019-20,nhl,Vince Dunn,D,DEF,0,0.0,0
Ilya Mikheyev (RW/LW),Toronto Maple Leafs,39,8,15,23,0.59,4,7,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2019-20,nhl,Ilya Mikheyev,RW/LW,FW,0,0.0,0
Kirby Dach (C/RW),Chicago Blackhawks,64,8,15,23,0.36,24,-1,https://www.eliteprospects.com/player/268089/kirby-dach,2019-20,nhl,Kirby Dach,C/RW,FW,0,0.0,0
Tyson Jost (C),Colorado Avalanche,67,8,15,23,0.34,22,11,https://www.eliteprospects.com/player/148111/tyson-jost,2019-20,nhl,Tyson Jost,C,FW,0,0.0,0
Sonny Milano (LW),totals,55,7,16,23,0.42,26,-7,https://www.eliteprospects.com/player/189415/sonny-milano,2019-20,nhl,Sonny Milano,LW,FW,Sonny Milano,34.0,1
Colin White (C/RW),Ottawa Senators,61,7,16,23,0.38,39,-12,https://www.eliteprospects.com/player/183810/colin-white,2019-20,nhl,Colin White,C/RW,FW,0,0.0,0
Jake Muzzin (D),Toronto Maple Leafs,53,6,17,23,0.43,40,12,https://www.eliteprospects.com/player/13614/jake-muzzin,2019-20,nhl,Jake Muzzin,D,DEF,Jake Muzzin,2.0,1
Blake Lizotte (C),Los Angeles Kings,65,6,17,23,0.35,20,-4,https://www.eliteprospects.com/player/321198/blake-lizotte,2019-20,nhl,Blake Lizotte,C,FW,0,0.0,0
Sean Kuraly (C/LW),Boston Bruins,69,6,17,23,0.33,34,-2,https://www.eliteprospects.com/player/49938/sean-kuraly,2019-20,nhl,Sean Kuraly,C/LW,FW,0,0.0,0
Sami Vatanen (D),totals,47,5,18,23,0.49,22,-12,https://www.eliteprospects.com/player/16044/sami-vatanen,2019-20,nhl,Sami Vatanen,D,DEF,0,0.0,0
Esa Lindell (D),Dallas Stars,69,3,20,23,0.33,12,5,https://www.eliteprospects.com/player/50019/esa-lindell,2019-20,nhl,Esa Lindell,D,DEF,0,0.0,0
Hampus Lindholm (D),Anaheim Ducks,56,2,21,23,0.41,34,-10,https://www.eliteprospects.com/player/34882/hampus-lindholm,2019-20,nhl,Hampus Lindholm,D,DEF,0,0.0,0
Patrick Marleau (LW),totals,66,11,11,22,0.33,14,-5,https://www.eliteprospects.com/player/3671/patrick-marleau,2019-20,nhl,Patrick Marleau,LW,FW,0,0.0,0
Richard Pánik (RW/LW),Washington Capitals,59,9,13,22,0.37,36,16,https://www.eliteprospects.com/player/11849/richard-panik,2019-20,nhl,Richard Pánik,RW/LW,FW,0,0.0,0
Pierre-Édouard Bellemare (C/LW),Colorado Avalanche,69,9,13,22,0.32,17,2,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2019-20,nhl,Pierre-Édouard Bellemare,C/LW,FW,0,0.0,0
Teodors Blugers (C),Pittsburgh Penguins,69,9,13,22,0.32,25,2,https://www.eliteprospects.com/player/108347/teodors-blugers,2019-20,nhl,Teodors Blugers,C,FW,0,0.0,0
Dominik Simon (C/W),Pittsburgh Penguins,64,7,15,22,0.34,12,-9,https://www.eliteprospects.com/player/105831/dominik-simon,2019-20,nhl,Dominik Simon,C/W,FW,0,0.0,0
Sam Steel (C),Anaheim Ducks,65,6,16,22,0.34,20,-13,https://www.eliteprospects.com/player/154496/sam-steel,2019-20,nhl,Sam Steel,C,FW,0,0.0,0
Alexander Wennberg (C),Columbus Blue Jackets,57,5,17,22,0.39,16,-5,https://www.eliteprospects.com/player/37041/alexander-wennberg,2019-20,nhl,Alexander Wennberg,C,FW,0,0.0,0
Vinnie Hinostroza (C/RW),Arizona Coyotes,68,5,17,22,0.32,14,1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2019-20,nhl,Vinnie Hinostroza,C/RW,FW,0,0.0,0
Noah Hanifin (D),Calgary Flames,70,5,17,22,0.31,12,-12,https://www.eliteprospects.com/player/177710/noah-hanifin,2019-20,nhl,Noah Hanifin,D,DEF,0,0.0,0
Rasmus Andersson (D),Calgary Flames,70,5,17,22,0.31,57,-7,https://www.eliteprospects.com/player/86137/rasmus-andersson,2019-20,nhl,Rasmus Andersson,D,DEF,0,0.0,0
Marcus Pettersson (D),Pittsburgh Penguins,69,2,20,22,0.32,35,9,https://www.eliteprospects.com/player/86321/marcus-pettersson,2019-20,nhl,Marcus Pettersson,D,DEF,0,0.0,0
Josh Archibald (RW/LW),Edmonton Oilers,62,12,9,21,0.34,12,-8,https://www.eliteprospects.com/player/122788/josh-archibald,2019-20,nhl,Josh Archibald,RW/LW,FW,0,0.0,0
Nick Ritchie (LW),totals,48,9,12,21,0.44,97,1,https://www.eliteprospects.com/player/99036/nick-ritchie,2019-20,nhl,Nick Ritchie,LW,FW,0,0.0,0
Jason Dickinson (C/LW),Dallas Stars,65,9,12,21,0.32,6,7,https://www.eliteprospects.com/player/117018/jason-dickinson,2019-20,nhl,Jason Dickinson,C/LW,FW,0,0.0,0
Ben Chiarot (D),Montréal Canadiens,69,9,12,21,0.30,61,5,https://www.eliteprospects.com/player/33875/ben-chiarot,2019-20,nhl,Ben Chiarot,D,DEF,0,0.0,0
Andreas Johnsson (LW/RW),Toronto Maple Leafs,43,8,13,21,0.49,14,0,https://www.eliteprospects.com/player/43991/andreas-johnsson,2019-20,nhl,Andreas Johnsson,LW/RW,FW,0,0.0,0
Joel Farabee (LW),Philadelphia Flyers,52,8,13,21,0.40,39,6,https://www.eliteprospects.com/player/334036/joel-farabee,2019-20,nhl,Joel Farabee,LW,FW,0,0.0,0
Matt Nieto (LW/RW),Colorado Avalanche,70,8,13,21,0.30,6,7,https://www.eliteprospects.com/player/20723/matt-nieto,2019-20,nhl,Matt Nieto,LW/RW,FW,0,0.0,0
Jack Hughes (C),New Jersey Devils,61,7,14,21,0.34,10,-26,https://www.eliteprospects.com/player/305432/jack-hughes,2019-20,nhl,Jack Hughes,C,FW,0,0.0,0
Mattias Janmark (C/W),Dallas Stars,62,6,15,21,0.34,12,-5,https://www.eliteprospects.com/player/16629/mattias-janmark,2019-20,nhl,Mattias Janmark,C/W,FW,0,0.0,0
Tyler Myers (D),Vancouver Canucks,68,6,15,21,0.31,49,-7,https://www.eliteprospects.com/player/17521/tyler-myers,2019-20,nhl,Tyler Myers,D,DEF,0,0.0,0
Valtteri Filppula (C/LW),Detroit Red Wings,70,6,15,21,0.30,24,-42,https://www.eliteprospects.com/player/3197/valtteri-filppula,2019-20,nhl,Valtteri Filppula,C/LW,FW,0,0.0,0
Corey Perry (RW),Dallas Stars,57,5,16,21,0.37,70,-2,https://www.eliteprospects.com/player/8541/corey-perry,2019-20,nhl,Corey Perry,RW,FW,0,0.0,0
Ethan Bear (D),Edmonton Oilers,71,5,16,21,0.30,33,-4,https://www.eliteprospects.com/player/197561/ethan-bear,2019-20,nhl,Ethan Bear,D,DEF,Ethan Bear,11.0,1
Mikko Koivu (C),Minnesota Wild,55,4,17,21,0.38,28,2,https://www.eliteprospects.com/player/2696/mikko-koivu,2019-20,nhl,Mikko Koivu,C,FW,0,0.0,0
Will Butcher (D),New Jersey Devils,56,4,17,21,0.38,6,-8,https://www.eliteprospects.com/player/97590/will-butcher,2019-20,nhl,Will Butcher,D,DEF,0,0.0,0
Matt Grzelcyk (D),Boston Bruins,68,4,17,21,0.31,34,15,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2019-20,nhl,Matt Grzelcyk,D,DEF,0,0.0,0
Nick Leddy (D),New York Islanders,60,3,18,21,0.35,14,-1,https://www.eliteprospects.com/player/38067/nick-leddy,2019-20,nhl,Nick Leddy,D,DEF,0,0.0,0
Artyom Anisimov (C),Ottawa Senators,49,15,5,20,0.41,8,-15,https://www.eliteprospects.com/player/9300/artyom-anisimov,2019-20,nhl,Artyom Anisimov,C,FW,0,0.0,0
Radek Faksa (C),Dallas Stars,66,11,9,20,0.30,42,-6,https://www.eliteprospects.com/player/98300/radek-faksa,2019-20,nhl,Radek Faksa,C,FW,0,0.0,0
Emil Bemström (C/RW),Columbus Blue Jackets,56,10,10,20,0.36,8,-10,https://www.eliteprospects.com/player/313359/emil-bemstrom,2019-20,nhl,Emil Bemström,C/RW,FW,0,0.0,0
Nick Paul (LW/C),Ottawa Senators,56,9,11,20,0.36,24,0,https://www.eliteprospects.com/player/149617/nick-paul,2019-20,nhl,Nick Paul,LW/C,FW,0,0.0,0
Jimmy Vesey (LW),Buffalo Sabres,64,9,11,20,0.31,15,12,https://www.eliteprospects.com/player/121865/jimmy-vesey,2019-20,nhl,Jimmy Vesey,LW,FW,0,0.0,0
Ryan Hartman (RW/C),Minnesota Wild,69,9,11,20,0.29,69,4,https://www.eliteprospects.com/player/90345/ryan-hartman,2019-20,nhl,Ryan Hartman,RW/C,FW,0,0.0,0
Michael Raffl (LW/RW),Philadelphia Flyers,58,8,12,20,0.34,14,-2,https://www.eliteprospects.com/player/15216/michael-raffl,2019-20,nhl,Michael Raffl,LW/RW,FW,0,0.0,0
Mike Matheson (D),Florida Panthers,59,8,12,20,0.34,14,-1,https://www.eliteprospects.com/player/76333/mike-matheson,2019-20,nhl,Mike Matheson,D,DEF,Mike Matheson,4.0,1
Tyler Pitlick (C/RW),Philadelphia Flyers,63,8,12,20,0.32,12,11,https://www.eliteprospects.com/player/40064/tyler-pitlick,2019-20,nhl,Tyler Pitlick,C/RW,FW,0,0.0,0
Milan Lucic (LW),Calgary Flames,68,8,12,20,0.29,54,-6,https://www.eliteprospects.com/player/11104/milan-lucic,2019-20,nhl,Milan Lucic,LW,FW,0,0.0,0
Joel Edmundson (D),Carolina Hurricanes,68,7,13,20,0.29,72,7,https://www.eliteprospects.com/player/59478/joel-edmundson,2019-20,nhl,Joel Edmundson,D,DEF,0,0.0,0
Christopher Tanev (D),Vancouver Canucks,69,2,18,20,0.29,41,4,https://www.eliteprospects.com/player/39601/christopher-tanev,2019-20,nhl,Christopher Tanev,D,DEF,0,0.0,0
Zemgus Girgensons (C/W),Buffalo Sabres,69,12,7,19,0.28,10,-1,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2019-20,nhl,Zemgus Girgensons,C/W,FW,0,0.0,0
Kyle Okposo (RW/C),Buffalo Sabres,52,9,10,19,0.37,28,-3,https://www.eliteprospects.com/player/10458/kyle-okposo,2019-20,nhl,Kyle Okposo,RW/C,FW,Kyle Okposo,13.0,1
Anders Bjork (LW/RW),Boston Bruins,58,9,10,19,0.33,10,5,https://www.eliteprospects.com/player/183809/anders-bjork,2019-20,nhl,Anders Bjork,LW/RW,FW,0,0.0,0
Brett Howden (C),New York Rangers,70,9,10,19,0.27,28,-11,https://www.eliteprospects.com/player/232712/brett-howden,2019-20,nhl,Brett Howden,C,FW,0,0.0,0
Brad Hunt (D),Minnesota Wild,59,8,11,19,0.32,6,-7,https://www.eliteprospects.com/player/39225/brad-hunt,2019-20,nhl,Brad Hunt,D,DEF,0,0.0,0
Carter Rowney (RW/C),Anaheim Ducks,71,8,11,19,0.27,14,5,https://www.eliteprospects.com/player/23959/carter-rowney,2019-20,nhl,Carter Rowney,RW/C,FW,0,0.0,0
Josh Leivo (LW/RW),Vancouver Canucks,36,7,12,19,0.53,4,0,https://www.eliteprospects.com/player/88692/josh-leivo,2019-20,nhl,Josh Leivo,LW/RW,FW,0,0.0,0
William Carrier (LW),Vegas Golden Knights,71,7,12,19,0.27,39,0,https://www.eliteprospects.com/player/88662/william-carrier,2019-20,nhl,William Carrier,LW,FW,0,0.0,0
Connor Murphy (D),Chicago Blackhawks,58,5,14,19,0.33,27,2,https://www.eliteprospects.com/player/45417/connor-murphy,2019-20,nhl,Connor Murphy,D,DEF,0,0.0,0
Anton Strålman (D),Florida Panthers,69,5,14,19,0.28,14,-6,https://www.eliteprospects.com/player/4152/anton-stralman,2019-20,nhl,Anton Strålman,D,DEF,0,0.0,0
T.J. Brodie (D),Calgary Flames,64,4,15,19,0.30,36,7,https://www.eliteprospects.com/player/19170/t.j.-brodie,2019-20,nhl,T.J. Brodie,D,DEF,0,0.0,0
Brandon Carlo (D),Boston Bruins,67,4,15,19,0.28,33,16,https://www.eliteprospects.com/player/120965/brandon-carlo,2019-20,nhl,Brandon Carlo,D,DEF,0,0.0,0
Justin Braun (D),Philadelphia Flyers,62,3,16,19,0.31,18,-2,https://www.eliteprospects.com/player/15033/justin-braun,2019-20,nhl,Justin Braun,D,DEF,0,0.0,0
Oskar Lindblom (LW/RW),Philadelphia Flyers,30,11,7,18,0.60,4,4,https://www.eliteprospects.com/player/86181/oskar-lindblom,2019-20,nhl,Oskar Lindblom,LW/RW,FW,0,0.0,0
Mark Pysyk (D),Florida Panthers,58,9,9,18,0.31,20,4,https://www.eliteprospects.com/player/23154/mark-pysyk,2019-20,nhl,Mark Pysyk,D,DEF,0,0.0,0
MacKenzie Weegar (D),Florida Panthers,45,7,11,18,0.40,33,6,https://www.eliteprospects.com/player/97908/mackenzie-weegar,2019-20,nhl,MacKenzie Weegar,D,DEF,0,0.0,0
Mark Borowiecki (D),Ottawa Senators,53,7,11,18,0.34,58,1,https://www.eliteprospects.com/player/19223/mark-borowiecki,2019-20,nhl,Mark Borowiecki,D,DEF,0,0.0,0
Cédric Paquette (C),Tampa Bay Lightning,61,7,11,18,0.30,42,-1,https://www.eliteprospects.com/player/128521/cedric-paquette,2019-20,nhl,Cédric Paquette,C,FW,0,0.0,0
Marcus Sörensen (LW/RW),San Jose Sharks,66,7,11,18,0.27,26,-12,https://www.eliteprospects.com/player/20065/marcus-sorensen,2019-20,nhl,Marcus Sörensen,LW/RW,FW,0,0.0,0
P.K. Subban (D),New Jersey Devils,68,7,11,18,0.26,79,-21,https://www.eliteprospects.com/player/11251/p.k.-subban,2019-20,nhl,P.K. Subban,D,DEF,0,0.0,0
Brendan Lemieux (LW),New York Rangers,59,6,12,18,0.31,111,-14,https://www.eliteprospects.com/player/177647/brendan-lemieux,2019-20,nhl,Brendan Lemieux,LW,FW,0,0.0,0
Johan Larsson (C/LW),Buffalo Sabres,62,6,12,18,0.29,26,8,https://www.eliteprospects.com/player/9009/johan-larsson,2019-20,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Brandon Montour (D),Buffalo Sabres,54,5,13,18,0.33,28,13,https://www.eliteprospects.com/player/97957/brandon-montour,2019-20,nhl,Brandon Montour,D,DEF,0,0.0,0
Vladislav Gavrikov (D),Columbus Blue Jackets,69,5,13,18,0.26,18,1,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2019-20,nhl,Vladislav Gavrikov,D,DEF,0,0.0,0
Brett Pesce (D),Carolina Hurricanes,61,4,14,18,0.30,27,7,https://www.eliteprospects.com/player/121869/brett-pesce,2019-20,nhl,Brett Pesce,D,DEF,0,0.0,0
Matt Roy (D),Los Angeles Kings,70,4,14,18,0.26,10,16,https://www.eliteprospects.com/player/191271/matt-roy,2019-20,nhl,Matt Roy,D,DEF,0,0.0,0
Michal Kempný (D),Washington Capitals,58,3,15,18,0.31,22,19,https://www.eliteprospects.com/player/18088/michal-kempny,2019-20,nhl,Michal Kempný,D,DEF,0,0.0,0
Justin Holl (D),Toronto Maple Leafs,68,2,16,18,0.26,43,13,https://www.eliteprospects.com/player/46905/justin-holl,2019-20,nhl,Justin Holl,D,DEF,0,0.0,0
Alex Tuch (RW/C),Vegas Golden Knights,42,8,9,17,0.40,8,-10,https://www.eliteprospects.com/player/178526/alex-tuch,2019-20,nhl,Alex Tuch,RW/C,FW,0,0.0,0
Brandon Sutter (C/RW),Vancouver Canucks,44,8,9,17,0.39,25,1,https://www.eliteprospects.com/player/9339/brandon-sutter,2019-20,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Alexander Steen (LW/RW),St. Louis Blues,55,7,10,17,0.31,12,7,https://www.eliteprospects.com/player/460/alexander-steen,2019-20,nhl,Alexander Steen,LW/RW,FW,0,0.0,0
Brock McGinn (LW/RW),Carolina Hurricanes,68,7,10,17,0.25,17,-4,https://www.eliteprospects.com/player/76486/brock-mcginn,2019-20,nhl,Brock McGinn,LW/RW,FW,0,0.0,0
Kyle Clifford (LW),totals,69,7,10,17,0.25,68,-7,https://www.eliteprospects.com/player/15480/kyle-clifford,2019-20,nhl,Kyle Clifford,LW,FW,0,0.0,0
Troy Stecher (D),Vancouver Canucks,69,5,12,17,0.25,32,10,https://www.eliteprospects.com/player/59042/troy-stecher,2019-20,nhl,Troy Stecher,D,DEF,0,0.0,0
Olli Määttä (D),Chicago Blackhawks,65,4,13,17,0.26,20,0,https://www.eliteprospects.com/player/43543/olli-maatta,2019-20,nhl,Olli Määttä,D,DEF,0,0.0,0
Madison Bowey (D),Detroit Red Wings,53,3,14,17,0.32,34,-16,https://www.eliteprospects.com/player/97787/madison-bowey,2019-20,nhl,Madison Bowey,D,DEF,0,0.0,0
Garnet Hathaway (RW/LW),Washington Capitals,66,9,7,16,0.24,79,6,https://www.eliteprospects.com/player/75018/garnet-hathaway,2019-20,nhl,Garnet Hathaway,RW/LW,FW,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,68,9,7,16,0.24,37,-6,https://www.eliteprospects.com/player/10438/darren-helm,2019-20,nhl,Darren Helm,C/LW,FW,0,0.0,0
Blake Comeau (LW/RW),Dallas Stars,55,8,8,16,0.29,36,-6,https://www.eliteprospects.com/player/9190/blake-comeau,2019-20,nhl,Blake Comeau,LW/RW,FW,0,0.0,0
David Kämpf (C/W),Chicago Blackhawks,70,8,8,16,0.23,8,-11,https://www.eliteprospects.com/player/160499/david-kampf,2019-20,nhl,David Kämpf,C/W,FW,0,0.0,0
Dillon Dubé (C/LW),Calgary Flames,45,6,10,16,0.36,6,0,https://www.eliteprospects.com/player/157256/dillon-dube,2019-20,nhl,Dillon Dubé,C/LW,FW,0,0.0,0
Michael Amadio (C/W),Los Angeles Kings,68,6,10,16,0.24,10,-11,https://www.eliteprospects.com/player/151385/michael-amadio,2019-20,nhl,Michael Amadio,C/W,FW,0,0.0,0
Colton Sceviour (C/W),Florida Panthers,69,6,10,16,0.23,6,2,https://www.eliteprospects.com/player/12557/colton-sceviour,2019-20,nhl,Colton Sceviour,C/W,FW,0,0.0,0
Justin Faulk (D),St. Louis Blues,69,5,11,16,0.23,32,-3,https://www.eliteprospects.com/player/20715/justin-faulk,2019-20,nhl,Justin Faulk,D,DEF,0,0.0,0
Philippe Myers (D),Philadelphia Flyers,50,4,12,16,0.32,30,17,https://www.eliteprospects.com/player/223515/philippe-myers,2019-20,nhl,Philippe Myers,D,DEF,0,0.0,0
Tucker Poolman (D),Winnipeg Jets,57,4,12,16,0.28,24,-1,https://www.eliteprospects.com/player/118006/tucker-poolman,2019-20,nhl,Tucker Poolman,D,DEF,0,0.0,0
Ben Hutton (D),Los Angeles Kings,65,4,12,16,0.25,14,5,https://www.eliteprospects.com/player/78150/ben-hutton,2019-20,nhl,Ben Hutton,D,DEF,0,0.0,0
Alec Martinez (D),totals,51,3,13,16,0.31,23,-4,https://www.eliteprospects.com/player/12531/alec-martinez,2019-20,nhl,Alec Martinez,D,DEF,0,0.0,0
Erik Johnson (D),Colorado Avalanche,59,3,13,16,0.27,20,9,https://www.eliteprospects.com/player/9207/erik-johnson,2019-20,nhl,Erik Johnson,D,DEF,0,0.0,0
Mike Reilly (D),totals,44,1,15,16,0.36,24,-6,https://www.eliteprospects.com/player/106295/mike-reilly,2019-20,nhl,Mike Reilly,D,DEF,0,0.0,0
Drake Caggiula (C/LW),Chicago Blackhawks,40,9,6,15,0.38,32,-3,https://www.eliteprospects.com/player/97396/drake-caggiula,2019-20,nhl,Drake Caggiula,C/LW,FW,0,0.0,0
Colton Sissons (C/RW),Nashville Predators,57,9,6,15,0.26,20,-2,https://www.eliteprospects.com/player/48393/colton-sissons,2019-20,nhl,Colton Sissons,C/RW,FW,0,0.0,0
Filip Zadina (RW/LW),Detroit Red Wings,28,8,7,15,0.54,2,-13,https://www.eliteprospects.com/player/236471/filip-zadina,2019-20,nhl,Filip Zadina,RW/LW,FW,0,0.0,0
Pierre Engvall (LW/RW),Toronto Maple Leafs,48,8,7,15,0.31,6,4,https://www.eliteprospects.com/player/147720/pierre-engvall,2019-20,nhl,Pierre Engvall,LW/RW,FW,0,0.0,0
Jordan Weal (C/W),Montréal Canadiens,49,8,7,15,0.31,14,-8,https://www.eliteprospects.com/player/23324/jordan-weal,2019-20,nhl,Jordan Weal,C/W,FW,0,0.0,0
Riley Sheahan (C/LW),Edmonton Oilers,66,8,7,15,0.23,6,-13,https://www.eliteprospects.com/player/33929/riley-sheahan,2019-20,nhl,Riley Sheahan,C/LW,FW,0,0.0,0
Tomas Nosek (LW/C),Vegas Golden Knights,67,8,7,15,0.22,20,-2,https://www.eliteprospects.com/player/102439/tomas-nosek,2019-20,nhl,Tomas Nosek,LW/C,FW,0,0.0,0
Ryan Reaves (RW),Vegas Golden Knights,71,8,7,15,0.21,47,-5,https://www.eliteprospects.com/player/14003/ryan-reaves,2019-20,nhl,Ryan Reaves,RW,FW,0,0.0,0
Jonathan Drouin (LW/C),Montréal Canadiens,27,7,8,15,0.56,14,-6,https://www.eliteprospects.com/player/118657/jonathan-drouin,2019-20,nhl,Jonathan Drouin,LW/C,FW,0,0.0,0
Nicolas Aubé-Kubel (RW/C),Philadelphia Flyers,36,7,8,15,0.42,19,1,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2019-20,nhl,Nicolas Aubé-Kubel,RW/C,FW,0,0.0,0
Mathieu Perreault (C),Winnipeg Jets,49,7,8,15,0.31,10,-9,https://www.eliteprospects.com/player/10441/mathieu-perreault,2019-20,nhl,Mathieu Perreault,C,FW,0,0.0,0
Nic Dowd (C/RW),Washington Capitals,56,7,8,15,0.27,28,11,https://www.eliteprospects.com/player/39372/nic-dowd,2019-20,nhl,Nic Dowd,C/RW,FW,0,0.0,0
Brian Boyle (C/LW),Florida Panthers,39,6,9,15,0.38,17,-5,https://www.eliteprospects.com/player/11429/brian-boyle,2019-20,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Cody Eakin (C),totals,49,5,10,15,0.31,16,-3,https://www.eliteprospects.com/player/23166/cody-eakin,2019-20,nhl,Cody Eakin,C,FW,0,0.0,0
Marc-Édouard Vlasic (D),San Jose Sharks,70,5,10,15,0.21,10,-10,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2019-20,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Troy Terry (RW/C),Anaheim Ducks,47,4,11,15,0.32,6,-5,https://www.eliteprospects.com/player/234046/troy-terry,2019-20,nhl,Troy Terry,RW/C,FW,0,0.0,0
Henri Jokiharju (D),Buffalo Sabres,69,4,11,15,0.22,32,-6,https://www.eliteprospects.com/player/277056/henri-jokiharju,2019-20,nhl,Henri Jokiharju,D,DEF,0,0.0,0
Nate Thompson (C),totals,70,4,11,15,0.21,30,-1,https://www.eliteprospects.com/player/10261/nate-thompson,2019-20,nhl,Nate Thompson,C,FW,0,0.0,0
Ryan Carpenter (C/RW),Chicago Blackhawks,69,3,12,15,0.22,28,-6,https://www.eliteprospects.com/player/46952/ryan-carpenter,2019-20,nhl,Ryan Carpenter,C/RW,FW,Ryan Carpenter,8.0,1
Michael Del Zotto (D),Anaheim Ducks,49,2,13,15,0.31,14,5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2019-20,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Radko Gudas (D),Washington Capitals,63,2,13,15,0.24,40,15,https://www.eliteprospects.com/player/18085/radko-gudas,2019-20,nhl,Radko Gudas,D,DEF,0,0.0,0
Casey Cizikas (C),New York Islanders,48,10,4,14,0.29,41,12,https://www.eliteprospects.com/player/14960/casey-cizikas,2019-20,nhl,Casey Cizikas,C,FW,0,0.0,0
Carson Soucy (D),Minnesota Wild,55,7,7,14,0.25,18,16,https://www.eliteprospects.com/player/107449/carson-soucy,2019-20,nhl,Carson Soucy,D,DEF,0,0.0,0
Austin Watson (W/C),Nashville Predators,53,6,8,14,0.26,65,-9,https://www.eliteprospects.com/player/33753/austin-watson,2019-20,nhl,Austin Watson,W/C,FW,0,0.0,0
Michael Frolík (RW/LW),totals,57,6,8,14,0.25,28,-12,https://www.eliteprospects.com/player/8701/michael-frolik,2019-20,nhl,Michael Frolík,RW/LW,FW,0,0.0,0
